ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,11/485,144/4384,0.0763888888888889,0.6904925544100803,-1.3318318781518141,0.9350449912266907,0.9999999990047194,0.6798245607268927,ANXA2/ADORA2B/ANXA4/RND3/F3/TFPI/MGLL/FHL2/LDLR/BHLHE40/PIK3R3,11
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,16/485,200/4384,0.08,0.7231340206185568,-1.4134118916742762,0.9421454317194164,0.9999999990047194,0.6798245607268927,TRIM10/CDR2/MOCOS/MAP2K3/SLC6A8/BMP2K/E2F2/SLC25A37/MFHAS1/TRIM58/SLC30A10/TFRC/ABCG2/CA1/NFE2/TSPO2,16
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,3/485,58/4384,0.05172413793103448,0.467543547813722,-1.4395767381323847,0.9632431492822708,0.9999999990047194,0.6798245607268927,SLC29A2/PLK4/MCM4,3
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,15/485,200/4384,0.075,0.677938144329897,-1.6441386467048105,0.9663647969122902,0.9999999990047194,0.6798245607268927,SLC6A14/ENTPD7/MAST3/KRT15/EDAR/HTR1D/GPR19/GP2/RSAD2/HSD11B2/CDH16/KLK8/KLK7/MX1/INSL5,15
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,5/485,96/4384,0.052083333333333336,0.47079037800687284,-1.8489107479336069,0.9858521754518172,0.9999999990047194,0.6798245607268927,RPS6KA3/KRT18/KIF1B/ANP32E/CTSC,5
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,5/485,101/4384,0.04950495049504951,0.44748392365009704,-1.98112352818648,0.9906020325710376,0.9999999990047194,0.6798245607268927,RPS6KA3/KRT19/SCD/SRF/ELOVL5,5
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,8/485,150/4384,0.05333333333333334,0.48208934707903783,-2.276171775780953,0.9956390309798729,0.9999999990047194,0.6798245607268927,RAD51/CANT1/ARL6IP1/FEN1/POLA2/ZWINT/TYMS/RFC3,8
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1/485,49/4384,0.02040816326530612,0.18447296444350936,-2.02451891660621,0.9969065301736914,0.9999999990047194,0.6798245607268927,PFKP,1
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,11/485,200/4384,0.055,0.49715463917525776,-2.5670456668269472,0.9982058037409018,0.9999999990047194,0.6798245607268927,SCD/SLC6A8/TEAD4/SVIL/ACHE/ERBB3/CDKN1A/BDKRB2/BHLHE40/VIPR1/TNNC2,11
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3/485,113/4384,0.02654867256637168,0.23997810418757412,-2.8865595888461244,0.9998251985085462,0.9999999990047194,0.6798245607268927,KDELR3/TUBB2A/IFIT1,3
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,8/485,200/4384,0.04,0.3615670103092784,-3.2592259319185497,0.999928053392735,0.9999999990047194,0.6798245607268927,LDHA/CCNA2/MAD2L1/CDC45/CDC20/KPNA2/MCM4/TYMS,8
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,7/485,200/4384,0.035,0.3163711340206186,-3.489952686949084,0.9999809249033692,0.9999999990047194,0.6798245607268927,SCARB1/MGLL/STAT5A/ACAA2/ATP1B3/REEP6/DGAT1,7
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2/485,200/4384,0.01,0.0903917525773196,-4.643586462101755,0.9999999990047194,0.9999999990047194,0.6798245607268927,LDHA/ACAA2,2
