category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,3/461,173/9423,0.017341040462427744,0.35445688563439615,-1.9435556537271015,0.9920136882888195,0.9999628741350296,0.8921974516091994,1021/90865/5644,3
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,6/461,269/9423,0.022304832713754646,0.45591852204275496,-2.0533083363848124,0.9922210175697754,0.9999628741350296,0.8921974516091994,2770/51807/5567/6571/3800/816,6
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,2/461,138/9423,0.014492753623188406,0.2962369140809205,-1.888837582217737,0.9923189982717785,0.9999628741350296,0.8921974516091994,4773/10451,2
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,1/461,100/9423,0.01,0.20440347071583514,-1.8139887137049024,0.9935471130223876,0.9999628741350296,0.8921974516091994,6360,1
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,6/461,276/9423,0.021739130434782608,0.4443553711213807,-2.1248675535935893,0.9938798550073822,0.9999628741350296,0.8921974516091994,727/6262/5533/51807/5567/3800,6
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,1/461,103/9423,0.009708737864077669,0.19844997156877198,-1.855072267189383,0.9944578921639871,0.9999628741350296,0.8921974516091994,5523,1
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,3/461,196/9423,0.015306122448979591,0.3128624551772987,-2.2047583549166587,0.996904857461469,0.9999628741350296,0.8921974516091994,4773/1021/5533,3
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,1/461,119/9423,0.008403361344537815,0.17176762245028163,-2.0621031078568444,0.9975402878415301,0.9999628741350296,0.8921974516091994,1906,1
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,2/461,187/9423,0.0106951871657754,0.2186133376639948,-2.4477348875250886,0.9991703453348526,0.9999628741350296,0.8921974516091994,23710/9051,2
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,1/461,143/9423,0.006993006993006993,0.14293949001107353,-2.3422058343037526,0.9992746799844834,0.9999628741350296,0.8921974516091994,727,1
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,1/461,175/9423,0.005714285714285714,0.11680198326619151,-2.674685613969842,0.9998583563290391,0.9999628741350296,0.8921974516091994,79748,1
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,1/461,180/9423,0.005555555555555556,0.11355748373101952,-2.7233276579934036,0.9998903176985314,0.9999628741350296,0.8921974516091994,727,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,2/461,253/9423,0.007905138339920948,0.16158377131686572,-3.065877595067928,0.9999628741350296,0.9999628741350296,0.8921974516091994,1956/664,2
