ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0042692,muscle cell differentiation,38/823,441/18860,0.08616780045351474,1.9746351355446998,4.423901306205443,5.399307715932606e-5,0.007499334326213087,0.006941278142389852,MYBPC3/SMARCD3/CDH2/DNER/OBSL1/NPHS1/POPDC3/DMD/NFATC2/SYNE1/LAMA2/HDAC5/PDCD4/RBPMS2/SORBS2/PRKD1/LAMB2/GATA6/CACNA2D2/NRAP/KIT/ADM/NEBL/IRX3/SYPL2/CSRP2/IGFBP5/EFEMP2/RORA/SIX4/ALPK3/LMOD2/MYEF2/EDN1/NID1/KCNJ8/SIX1/DKK1,38
GO:0009636,response to toxic substance,27/823,270/18860,0.1,2.2916160388821387,4.566176680031959,5.524970034479847e-5,0.007499334326213087,0.006941278142389852,DHRS2/GSTM2/MT1F/ALAD/PTPN13/DUOX1/ALDH1A1/ALB/MT1X/MT1B/MT1M/NUPR1/MT1G/MT3/NNT/MT1E/RDH12/MT2A/NEFL/ABCC5/MT1H/PON3/SLC18A2/GSTM3/EDN1/GPX3/SOD3,27
GO:0030072,peptide hormone secretion,26/823,258/18860,0.10077519379844961,2.3093805042998294,4.523483374884721,6.629528235257288e-5,0.008741506515917825,0.008091015211631303,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,26
GO:0072006,nephron development,19/823,160/18860,0.11875,2.7212940461725394,4.670585748834089,7.251107836726383e-5,0.009295517407358962,0.008603799883460722,NPHS1/ERBB4/PDGFD/GPC3/WNT6/LAMB2/ACAT1/COL4A4/IRX3/IRX2/RET/SIX4/VANGL2/TMEM59L/KLHL3/TFAP2B/EDN1/NID1/SIX1,19
GO:0003012,muscle system process,40/823,485/18860,0.08247422680412371,1.8899926093873307,4.241511910456567,9.078428202095604e-5,0.01132349896018141,0.010480871022504683,PTGER3/MYBPC3/FGF13/VEGFB/CKMT2/KCNE2/SNTB1/GHRL/GSTM2/DMD/CHRM3/SMAD5/RYR2/KCNJ12/NEDD4L/NPR3/SORBS2/PRKD1/GATA6/GNAI1/KIT/ADA/SCNN1B/KCNQ1/ABCC8/CHRM2/CHGA/TPM2/IGFBP5/PGAM2/SCN2A/LMOD2/GATA5/KCNE4/ADRA1B/EDN1/ADRB2/KCNJ8/ATP8A2/CAMK2B,40
GO:0098754,detoxification,19/823,166/18860,0.1144578313253012,2.622934020407267,4.486223275185359,1.1911996938867553e-4,0.014466806808650989,0.013390272459258874,GSTM2/MT1F/DUOX1/ALDH1A1/ALB/MT1X/MT1B/MT1M/MT1G/MT3/NNT/MT1E/RDH12/MT2A/ABCC5/MT1H/GSTM3/GPX3/SOD3,19
GO:0008016,regulation of heart contraction,23/823,225/18860,0.10222222222222223,2.3425408397461864,4.327441059603227,1.384585678119042e-4,0.016384263857742,0.01516504367559264,MYBPC3/FGF13/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/RYR2/KCNJ12/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,23
GO:0090276,regulation of peptide hormone secretion,22/823,211/18860,0.10426540284360189,2.389362694569054,4.335170492339945,1.4416708516296352e-4,0.016633277450676914,0.015395527147139633,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0051960,regulation of nervous system development,38/823,466/18860,0.0815450643776824,1.868699774195735,4.056034787051324,1.7011482870388684e-4,0.019148291084596043,0.017723388315285565,LINGO2/SMARCD3/FGF13/ROBO3/WASF3/FZD4/OBSL1/PTPRS/GHRL/DBN1/EPHB3/PTPN13/PTPRZ1/NIN/LINGO4/ULK1/ULK2/DAAM2/ZFYVE27/CUX2/MT3/FLRT3/KIT/ABCC8/NEFL/IDH2/CDK18/F2/CHODL/RASSF10/NTN1/SLITRK4/FERD3L/ID4/LRRN1/SYNDIG1/CAMK2B/DKK1,38
GO:0071248,cellular response to metal ion,20/823,186/18860,0.10752688172043011,2.4641032676152026,4.286339831479815,1.882575782682893e-4,0.020290309622608388,0.018780424576277547,SLC41A1/MT1F/NFATC2/ALAD/BNIP3/PRKAA2/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/ADCY1/GABRB3/TF/MT2A/CPNE4/MT1H/KCNJ10/EDN1,20
GO:0002791,regulation of peptide secretion,22/823,215/18860,0.10232558139534884,2.3449094351352113,4.2365093740096205,1.8905380580111825e-4,0.020290309622608388,0.018780424576277547,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0001822,kidney development,29/823,323/18860,0.08978328173374613,2.0574880844452634,4.094813382457577,2.011880350838714e-4,0.02074935370204371,0.019205309305558162,NPHS1/ERBB4/PDGFD/SMAD5/ACVR2B/FREM2/GPC3/WNT6/LAMB2/ACAT1/BCL2L11/COL4A4/BMPER/WDPCP/IRX3/IRX2/PTK7/RET/SIX4/VANGL2/ZBTB16/TMEM59L/KLHL3/GLIS2/TFAP2B/EDN1/NID1/KCNJ8/SIX1,29
GO:0035725,sodium ion transmembrane transport,20/823,187/18860,0.10695187165775401,2.450926244793731,4.259279953877595,2.023678995018571e-4,0.02074935370204371,0.019205309305558162,FGF13/SLC41A1/FXYD4/ATP4B/DMD/SLC5A2/ATP4A/SLC13A3/SLC6A2/SLC9A4/NEDD4L/SLC9A7/SCNN1B/NALCN/SCNN1G/SLC8A2/ATP1B2/SLC9A3/SCN2A/SLC6A5,20
GO:0071466,cellular response to xenobiotic stimulus,21/823,202/18860,0.10396039603960396,2.3823731097289556,4.219349617961583,2.1074643188774523e-4,0.02074935370204371,0.019205309305558162,KCNE2/FUT1/GSTA3/GSTM2/CYP2C8/GSTA4/PRKAA2/SLC29A1/SULT2A1/ACSM2B/RORC/ADA/KCNQ1/SLC10A1/RORA/ABCC5/PON3/FMO2/GSTM3/EDN1/ALDH3A1,21
GO:0006936,muscle contraction,32/823,372/18860,0.08602150537634409,1.9712826140921622,4.041561705552025,2.1134638499389582e-4,0.02074935370204371,0.019205309305558162,PTGER3/MYBPC3/FGF13/VEGFB/CKMT2/KCNE2/SNTB1/GHRL/GSTM2/DMD/CHRM3/SMAD5/RYR2/KCNJ12/NEDD4L/PRKD1/KIT/ADA/SCNN1B/KCNQ1/CHRM2/CHGA/TPM2/PGAM2/SCN2A/LMOD2/KCNE4/ADRA1B/EDN1/ADRB2/KCNJ8/ATP8A2,32
GO:0090087,regulation of peptide transport,22/823,217/18860,0.10138248847926268,2.3232973666086196,4.187998433898904,2.1581126277315236e-4,0.02074935370204371,0.019205309305558162,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0008217,regulation of blood pressure,21/823,203/18860,0.10344827586206896,2.370637281602212,4.193983803432134,2.2564282724519335e-4,0.02125187036197076,0.019670431642556274,DRD5/RNLS/AR/NPR3/SGK1/KL/TAC4/ADM/SCPEP1/SCNN1B/KCNQ1/CHGA/SCNN1G/FFAR3/EDN1/POSTN/GUCA2B/ADRB2/KCNJ8/TTR/NPY,21
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,26/823,281/18860,0.09252669039145907,2.1203564772574945,4.041804630905692,2.6423372644070734e-4,0.024388772950477287,0.022573904460976638,DRD5/PTGER3/APLP1/CHRM3/RAPGEF4/GNAZ/PTGDR2/HTR1E/GNAI1/ADM/SCTR/ADCY1/CHRM2/CHGA/PRKACB/FFAR3/PTH1R/GPR62/RAMP1/SSTR2/MC5R/ADRA1B/EDN1/ADRB2/S1PR3/PSAPL1,26
GO:0070633,transepithelial transport,8/823,40/18860,0.2,4.583232077764277,4.8458751274131835,2.8199985089298526e-4,0.025057324726851977,0.02319270656134238,CLCNKA/SLC1A2/CLDN19/P2RY4/SLC9A4/PRKD1/SCNN1B/EDN1,8
GO:0071772,response to BMP,20/823,192/18860,0.10416666666666667,2.387100040502228,4.126545118053953,2.8776559274607905e-4,0.025057324726851977,0.02319270656134238,GDF5/GPR155/COL2A1/RGMB/SMAD5/ACVR2B/PDCD4/RBPMS2/GPC3/GATA6/GREM2/BMPER/FST/SMAD9/TFAP2B/GATA5/SOSTDC1/DAND5/AMHR2/DKK1,20
GO:0071773,cellular response to BMP stimulus,20/823,192/18860,0.10416666666666667,2.387100040502228,4.126545118053953,2.8776559274607905e-4,0.025057324726851977,0.02319270656134238,GDF5/GPR155/COL2A1/RGMB/SMAD5/ACVR2B/PDCD4/RBPMS2/GPC3/GATA6/GREM2/BMPER/FST/SMAD9/TFAP2B/GATA5/SOSTDC1/DAND5/AMHR2/DKK1,20
GO:0043583,ear development,23/823,238/18860,0.09663865546218488,2.2145869283314785,4.027921661479675,3.1571395296352284e-4,0.026945625078912943,0.024940490749895357,KCNK2/LRIG1/ANKRD24/COL2A1/HPN/FREM2/BCL2L11/BMPER/LHFPL5/WDPCP/KCNQ1/GABRB3/FGF20/PTK7/SOX2/SIX4/VANGL2/NTN1/GABRB2/INSIG1/EDN1/ATP8A2/SIX1,23
GO:0045776,negative regulation of blood pressure,9/823,51/18860,0.17647058823529413,4.0440283039096565,4.649733011200089,3.2112879292312284e-4,0.026945625078912943,0.024940490749895357,DRD5/RNLS/KL/TAC4/SCPEP1/FFAR3/GUCA2B/ADRB2/NPY,9
