ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1903522,regulation of blood circulation,28/828,279/18860,0.1003584229390681,2.285941855834329,4.637046399420693,4.223796400628243e-5,0.00696624706360758,0.006453198711335781,FGA/MYBPC3/FGB/FGF13/FGG/KCNE2/TMEM161B/KCNMB2/RNLS/HSPB7/GHRL/GSTM2/DMD/RYR2/KCNJ12/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0046688,response to copper ion,9/828,40/18860,0.225,5.125,5.596244599676885,4.6488141879283895e-5,0.0072800553114096,0.006743895690904838,MT1F/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/MT2A/MT1H,9
GO:0002790,peptide secretion,27/828,266/18860,0.10150375939849623,2.31203007518797,4.61796614409022,4.729355984025292e-5,0.0072800553114096,0.006743895690904838,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/CWH43/F2/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,27
GO:0009914,hormone transport,32/828,343/18860,0.09329446064139942,2.125040492387431,4.505909345170879,5.2062825916932126e-5,0.0077556816156255665,0.007184493192747442,FGA/FGB/FGG/FZD4/PDE8B/MYRIP/CCKAR/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/C1QTNF3/PLA2G6/KCNQ1/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/SLC18A2/EDN1/TRPV6/KCNJ11,32
GO:0007416,synapse assembly,28/828,284/18860,0.09859154929577464,2.245696400625978,4.532604521746476,5.7872115382346036e-5,0.00833288400973332,0.007719185935026834,LINGO2/FGF13/CDH2/DNER/PTPRS/CYFIP2/ERBB4/GHRL/GABRG2/EPHB3/PTPN13/ZDHHC2/LINGO4/RAB17/CUX2/FLRT3/GABRB3/SIX4/NTN1/SLITRK4/LRRN1/CRTAC1/GABRB2/SYNDIG1/KCNJ8/SIX1/GABRA3/DKK1,28
GO:0009636,response to toxic substance,27/828,270/18860,0.1,2.2777777777777777,4.531584340930381,6.119670038160662e-5,0.00833288400973332,0.007719185935026834,DHRS2/GSTM2/MT1F/ALAD/PTPN13/DUOX1/ALDH1A1/ALB/MT1X/MT1B/MT1M/NUPR1/MT1G/MT3/NNT/MT1E/RDH12/MT2A/NEFL/ABCC5/MT1H/PON3/SLC18A2/GSTM3/EDN1/GPX3/SOD3,27
GO:0042692,muscle cell differentiation,38/828,441/18860,0.08616780045351474,1.962711010330058,4.3836387657912175,6.135081341076936e-5,0.00833288400973332,0.007719185935026834,MYBPC3/SMARCD3/CDH2/DNER/OBSL1/NPHS1/POPDC3/DMD/NFATC2/SYNE1/LAMA2/HDAC5/PDCD4/RBPMS2/SORBS2/PRKD1/LAMB2/GATA6/CACNA2D2/NRAP/KIT/ADM/NEBL/IRX3/SYPL2/CSRP2/IGFBP5/EFEMP2/RORA/SIX4/ALPK3/LMOD2/MYEF2/EDN1/NID1/KCNJ8/SIX1/DKK1,38
GO:0030072,peptide hormone secretion,26/828,258/18860,0.10077519379844961,2.2954349698535745,4.489502304020089,7.319438141503568e-5,0.009657475810703852,0.00894622454347985,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,26
GO:0072006,nephron development,19/828,160/18860,0.11875,2.704861111111111,4.640670588425269,7.854533458617433e-5,0.010075620975526474,0.009333574261936038,NPHS1/ERBB4/PDGFD/GPC3/WNT6/LAMB2/ACAT1/COL4A4/IRX3/IRX2/RET/SIX4/VANGL2/TMEM59L/KLHL3/TFAP2B/EDN1/NID1/SIX1,19
GO:0003012,muscle system process,40/828,485/18860,0.08247422680412371,1.8785796105383734,4.20040208094256,1.032872216543189e-4,0.012891361881071477,0.01194194221346094,PTGER3/MYBPC3/FGF13/VEGFB/CKMT2/KCNE2/SNTB1/GHRL/GSTM2/DMD/CHRM3/SMAD5/RYR2/KCNJ12/NEDD4L/NPR3/SORBS2/PRKD1/GATA6/GNAI1/KIT/ADA/SCNN1B/KCNQ1/ABCC8/CHRM2/CHGA/TPM2/IGFBP5/PGAM2/SCN2A/LMOD2/GATA5/KCNE4/ADRA1B/EDN1/ADRB2/KCNJ8/ATP8A2/CAMK2B,40
