gene,logFC,P.Value,adj.P.Val
LOC284578,-1.12888651176309,1.88274110654761e-10,9.810282914755526e-09
LOC100129129,-0.863506047013961,1.9382003473353e-10,1.001051525614935e-08
RGS11,-1.16929563965102,2.04403349451873e-10,1.0483430425290827e-08
BNIP3,-1.21257442266237,2.06595052760511e-10,1.0536165333976742e-08
ERO1LB,-0.945960974362793,2.06865638958234e-10,1.0536165333976742e-08
EPOR,-0.864508825747326,2.08527139858245e-10,1.0602414508917135e-08
ZSCAN22,-1.21307192493046,2.0944452609182e-10,1.063066620515787e-08
CYP2C8,-1.40402703614345,2.10482148362833e-10,1.0664912717391269e-08
XLOC_013835,-1.92644916522467,2.12018233920625e-10,1.0705827935497127e-08
ATP4A,-4.25352165284884,2.13988056340803e-10,1.076506792236928e-08
SERPINA5,-1.9521008393,2.14290347576767e-10,1.076506792236928e-08
XLOC_l2_015752,-0.75794285457224,2.17894968153397e-10,1.0908854044449798e-08
LOC285095,-1.06841890788801,2.28146272465634e-10,1.1306513752479009e-08
B3GALNT1,-0.746771586192387,2.30084510645218e-10,1.1383373062023008e-08
RYR2,-0.533858721369828,2.47994197172249e-10,1.2036533570377791e-08
LYPD2,-1.79544469698835,2.4820128432179603e-10,1.2036533570377791e-08
FABP3,-1.63527231002582,2.50022697640879e-10,1.2104888036688884e-08
XLOC_011327,-1.29033909075217,2.50846822051003e-10,1.2124813168478414e-08
SNAI3,-1.00221617404866,2.55440904784416e-10,1.2326596567823345e-08
FAM99A,-0.527534618674149,2.6625502439803005e-10,1.2785461857858344e-08
KIAA2022,-0.949024263702971,2.69172907303997e-10,1.2883474592589356e-08
LOC730236,-0.928290981648412,2.70101058191942e-10,1.2906877883162264e-08
ND1,-0.730724583718461,2.85657034615807e-10,1.360597882218693e-08
ZNF362,-0.518537617162141,2.86823162491518e-10,1.3639416018285975e-08
NME3,-0.507927677461682,2.95056974034257e-10,1.3940730470930457e-08
SLC2A4,-1.74885502459511,3.47517498203626e-10,1.615956366646861e-08
SNORA48,-0.995577446245973,3.71720019009514e-10,1.7095630545620655e-08
SCUBE2,-1.54689737036069,3.74417499100068e-10,1.7192783536801248e-08
ACVR2B,-0.53577334688401,3.79236568342894e-10,1.737471276287531e-08
METTL21B,-0.656026340226187,3.8385100084902e-10,1.7543721948601868e-08
XLOC_002647,-1.02039196036662,3.84730181721325e-10,1.755660028016506e-08
SLC13A3,-0.81948039884299,3.87087550629226e-10,1.7636789050994874e-08
MECOM,-0.567288354969229,3.8817912424618103e-10,1.7659145670815428e-08
HDAC5,-0.510268723516881,3.9026740494250103e-10,1.7726705558655673e-08
LOC100289090,-0.960045366548394,4.1254320374408006e-10,1.8623378911875614e-08
CCDC106,-0.750600271288028,4.15277557620827e-10,1.8718062673866358e-08
PTPN13,-0.944165981921132,4.20804746575894e-10,1.8938146848962287e-08
XLOC_012893,-0.955365269041755,4.3258414670911203e-10,1.9407997897922296e-08
ZNF540,-0.819166281207165,4.37513192641719e-10,1.9540482834885773e-08
GPR98,-1.11619844281559,4.47947947246812e-10,1.9930419832527596e-08
PLD6,-0.709881971168435,4.48278464315392e-10,1.9930419832527596e-08
OR2A25,-1.67970062999443,4.81980019652673e-10,2.1299892958725945e-08
XLOC_004600,-1.47988655060221,4.87296482913893e-10,2.150250606587611e-08
XLOC_001755,-1.56067120931641,4.88182845289023e-10,2.150932152526808e-08
RHOBTB1,-0.575689085872531,4.96134547266966e-10,2.1816485125138322e-08
RAPSN,-1.19290029286316,4.96985650373102e-10,2.1816485125138322e-08
PM20D1,-1.21721539538397,4.97381415334241e-10,2.1816485125138322e-08
LOC286367,-0.694249345512841,5.20101117598715e-10,2.2677643388710737e-08
APC2,-1.1692607989277,5.23620539259181e-10,2.27635508990367e-08
FREM2,-0.960929149822829,5.321021525569301e-10,2.3030070779592135e-08
G0S2,-1.7783269267969,5.341717984826561e-10,2.3085648255600437e-08
LOC386758,-0.833170847259807,5.53885337955409e-10,2.3797634958821e-08
XLOC_001485,-0.949467088326756,5.56513066308514e-10,2.387562918638629e-08
LOC100507372,-1.04096738818341,5.71413111712814e-10,2.4407977510197933e-08
RBP7,-0.987652686304214,5.72609640137074e-10,2.4423587959866952e-08
XLOC_l2_011873,-0.64001144793169,5.89694766084043e-10,2.504328003710673e-08
KCNJ12,-1.30674685230939,6.03266948630963e-10,2.554583441839588e-08
PTPRZ1,-1.42619466235255,6.12047300882349e-10,2.588035406954025e-08
LOC100507448,-0.534680370726749,6.43563250618071e-10,2.7057277266328858e-08
APOC4,-1.12360070548704,6.47473920586896e-10,2.7159210242129357e-08
GSTA4,-0.598614616561744,6.60809809164387e-10,2.7545927193933342e-08
XLOC_006793,-1.56441164504422,6.76401733893731e-10,2.8116116203209285e-08
XLOC_007604,-1.44272232021165,6.86098166492286e-10,2.8478888300671325e-08
OXCT1,-0.752066324676144,6.997462969601041e-10,2.900443466158468e-08
RNF217,-1.06234907148812,7.15379499169849e-10,2.9569019299020426e-08
FAM178B,-1.39898032886049,7.69701765665418e-10,3.1548110863842827e-08
SHISA4,-0.55569502007827,7.73525241305396e-10,3.1660668233263194e-08
XLOC_l2_005415,-1.03958138348734,7.80467970280134e-10,3.190040710791735e-08
ANKRD16,-0.908232405593071,7.921953399611411e-10,3.224520311742107e-08
XLOC_002094,-1.38818546244027,7.98280546617603e-10,3.244795118118688e-08
C8orf78,-1.1584171398754,7.99870828752563e-10,3.246768496599492e-08
PDCD4,-0.617428150845834,8.27675207207896e-10,3.3411701908551715e-08
IDUA,-0.533054691258984,8.35169976155045e-10,3.3668004470842887e-08
XLOC_001982,-1.26912296759336,8.41343111041707e-10,3.387039910588176e-08
XLOC_004726,-0.956270142645937,8.55284411139959e-10,3.4337565948881304e-08
SNORD71,-0.924081056857761,8.651832263548311e-10,3.468759161816613e-08
BDNF-AS1,-0.699768328011353,8.82324227337088e-10,3.5230630968726006e-08
LOC100130654,-0.869178405835841,8.868186113075371e-10,3.536204253610027e-08
APOBEC2,-1.68658388994829,8.97853703251406e-10,3.565692517723286e-08
NIN,-0.671998028234975,9.168278608289681e-10,3.631231425073007e-08
LOC100506235,-0.671521489356731,9.28194545625835e-10,3.671303002268107e-08
ASAP3,-0.596965097918988,9.32340070071846e-10,3.6827432767837916e-08
LONRF2,-1.09474213552878,9.80681786175916e-10,3.827393935210866e-08
ITGBL1,-1.1368231698889,9.89130962488441e-10,3.855249433104815e-08
AR,-1.10685086793895,9.97298745558166e-10,3.881935832379256e-08
XLOC_l2_014602,-0.719864790259943,9.98864486942806e-10,3.882887505591955e-08
SMARCA1,-0.705749619849471,1.00586783551503e-09,3.904946360649367e-08
XLOC_l2_013972,-0.719978814998545,1.01666327817823e-09,3.931276370934451e-08
XLOC_008183,-0.659668483154924,1.02510660401051e-09,3.958716541216934e-08
XLOC_008233,-0.776031334449389,1.05427554214097e-09,4.0606880252213406e-08
PAK3,-0.751230828587826,1.06288802139025e-09,4.0885017241644855e-08
PGCP1,-1.86040223236712,1.06744553402372e-09,4.10066527501818e-08
SLC14A2,-1.20129140992529,1.07037815400725e-09,4.106563079629904e-08
LOC400043,-1.17535683911049,1.07830619439166e-09,4.1262060469768365e-08
UBE2QL1,-1.09229687239683,1.0989950989818502e-09,4.193112645577852e-08
PIGZ,-0.706242157506135,1.10292502893415e-09,4.193112645577852e-08
LOC654342,-1.52053443829482,1.1506533796011502e-09,4.346452637495965e-08
CRTC1,-0.520839388119238,1.1633935279225901e-09,4.383308845972959e-08
SLC6A2,-1.04649805419024,1.17063875355838e-09,4.404959243223262e-08
LOC388152,-0.702656970283342,1.2512609293921e-09,4.6644918851576305e-08
SLC9A4,-0.506882203390247,1.2962980283681801e-09,4.810051320414656e-08
IPO11,-1.17174743393832,1.3075408484608e-09,4.845650750891046e-08
BTN1A1,-0.967501444662026,1.3326544906826501e-09,4.920106805550468e-08
LOC100506662,-0.977322786099421,1.34189952516537e-09,4.948022991914667e-08
C11orf67,-0.680482284245691,1.3627387211487101e-09,5.0106660877246696e-08
XLOC_001066,-1.33899475529708,1.3640032905198502e-09,5.0106660877246696e-08
CCL16,-0.692136259167848,1.3954978138749701e-09,5.119961267685096e-08
CADM2,-0.801132128112077,1.4708783877770502e-09,5.349774017325737e-08
XLOC_003160,-1.5723694815708,1.4743002099181702e-09,5.355591417685438e-08
C10orf129,-1.63664790897324,1.5372569222490702e-09,5.549988505043695e-08
CELSR1,-0.757624957576099,1.5679101886647301e-09,5.6332477309554015e-08
LOC100128714,-0.829515243911295,1.5708526785248702e-09,5.6366567175200105e-08
CA11,-0.726631697877925,1.5797906157033502e-09,5.66181544076708e-08
FBP2,-0.899879117816581,1.6061970080005301e-09,5.738671759259269e-08
KLHDC8A,-1.43113317663783,1.64025322932542e-09,5.8357909460367866e-08
ZDHHC2,-0.715791499346986,1.6422346237826402e-09,5.8357909460367866e-08
RBPMS2,-1.55048191571328,1.7033329104505902e-09,6.004898309051249e-08
C17orf108,-0.569433695965585,1.7041258982403502e-09,6.004898309051249e-08
LOC389493,-1.17902327788415,1.70986486003459e-09,6.017905210382819e-08
C5orf38,-1.12423330914024,1.73059351861425e-09,6.083574440793729e-08
SNORA74B,-0.89376932067576,1.75116867844548e-09,6.133890956156825e-08
XLOC_012145,-1.08031460654493,1.7667603874887e-09,6.181137412799752e-08
C10orf11,-0.974368736502539,1.78293547965313e-09,6.208720105329709e-08
RPP30,-0.58983865238786,1.8308918219414e-09,6.360076697779416e-08
LRCH3,-1.21343013120615,1.9076353412508503e-09,6.587730600314923e-08
LOC100505730,-0.678999927792945,1.9113609124453502e-09,6.592849119124878e-08
RGL3,-1.04282220091715,1.9225411862990603e-09,6.61588294882398e-08
TMED6,-2.0376043514327,1.9496905201292904e-09,6.693633762331727e-08
NTN4,-0.653805159730425,1.9860537147130704e-09,6.802581185080152e-08
TCEAL4,-0.599010096951431,2.01136442366776e-09,6.857305995678437e-08
PEBP4,-1.32115933234901,2.0925227168685103e-09,7.109255214258009e-08
VPS37D,-0.711600809644724,2.21693033892108e-09,7.480040045948645e-08
BEX4,-0.769782311714152,2.25465688795313e-09,7.589903393260777e-08
MAN2A2,-0.557068681507014,2.28925008135869e-09,7.688740730396479e-08
GGT7,-0.894648010681037,2.33859006568033e-09,7.818712724711439e-08
A4GALT,-0.584066950179506,2.3673579844353702e-09,7.90589959620303e-08
XLOC_l2_011365,-0.855623835360011,2.37623140476984e-09,7.926525371552333e-08
PRKAA2,-1.09153841046764,2.4061485020499603e-09,7.999082825593238e-08
IL33,-1.20385209149765,2.41964598952571e-09,8.034865123184358e-08
PBXIP1,-0.81030808240078,2.43659212780131e-09,8.072893963001679e-08
LINGO4,-1.26377910577992,2.43974091790791e-09,8.074223659400638e-08
ND2,-0.742004215677511,2.4430768429069e-09,8.076168983053764e-08
LOC100507547,-0.604242756289302,2.4745869021252504e-09,8.161970805797628e-08
EPHB6,-1.1605362603671,2.52732751247126e-09,8.31725654384159e-08
FSD2,-1.63085666308256,2.5425112514685704e-09,8.348527447838922e-08
PPP1R3C,-0.909238053318266,2.5513206014210504e-09,8.368103776178776e-08
MAGEH1,-0.78925490118588,2.5723401105326304e-09,8.427640041062759e-08
XLOC_009343,-1.46134014040177,2.59566968923372e-09,8.494603655590264e-08
MST1P9,-1.16566074068519,2.61057374600779e-09,8.524525230048397e-08
FAM155B,-1.20555165457332,2.6500238821475303e-09,8.634024595183107e-08
KCNJ15,-1.52166850623806,2.6992616803199e-09,8.774989188190401e-08
ULK1,-0.537008607555557,2.8305844337186e-09,9.151288816075052e-08
ARHGAP24,-0.746228914656307,2.9929960949418504e-09,9.623432082948697e-08
SIRT4,-0.598134211148065,3.0189654006816503e-09,9.685737466728422e-08
DUOX1,-1.26274318742904,3.24491113075733e-09,1.0365374816380046e-07
ND5,-0.765640808812092,3.2737329670391205e-09,1.0412171475686762e-07
XLOC_005201,-0.827851756233094,3.3315606002779805e-09,1.0565546554360234e-07
XLOC_000572,-1.18097142682245,3.345356783155e-09,1.0594110468034389e-07
XLOC_013005,-1.60210082222528,3.3835002990158902e-09,1.0703369944830891e-07
CNIH3,-1.38920153564966,3.44184101270701e-09,1.0852878077407039e-07
ASB9,-1.14662810244223,3.46708613504895e-09,1.0920763916057722e-07
LOC728723,-0.852839767177378,3.5511157731759802e-09,1.1137693739818111e-07
TTC18,-0.667190270562078,3.5840973679974703e-09,1.1217194190703904e-07
HYMAI,-1.33717484495244,3.6207135234991704e-09,1.1319737130701449e-07
GNRH2,-1.228493141461,3.85788968909333e-09,1.1959458036189323e-07
RBPJL,-1.00037850928085,3.9477101800467e-09,1.2161716595093127e-07
XLOC_l2_006574,-0.984817995732497,4.12373720160798e-09,1.267660971557064e-07
ALDH1A1,-0.728157819582153,4.36055444407968e-09,1.333485681608883e-07
FAM167A,-1.08832716967161,4.43945914993378e-09,1.356204007258357e-07
TMCO5A,-1.17083464294874,4.56543862908594e-09,1.391699914323636e-07
C19orf53,-0.93467257955475,4.5897284741847705e-09,1.3948597766219445e-07
SEZ6L2,-0.661031080072954,4.76082158969588e-09,1.439413836193236e-07
ORM2,-1.60012672101726,5.043894053582831e-09,1.5187495742488957e-07
TP73-AS1,-0.864616964935327,5.118978790291e-09,1.5369593322310535e-07
GNMT,-1.42624428315379,5.1568340108248704e-09,1.5464187541849112e-07
CCDC28A,-0.521841491149925,5.18982166378872e-09,1.5515613332189512e-07
DIRAS1,-0.984306170720636,5.7460847196991106e-09,1.695441141993147e-07
PAR-SN,-0.921645678573665,5.7619063594445105e-09,1.6984042536745766e-07
LDHB,-0.871908258955179,5.89854944889114e-09,1.7265594741435542e-07
NEDD4L,-0.699018896917295,5.94633417768995e-09,1.7388146150642014e-07
Q6ILE4,-0.841980931361567,5.96264537794994e-09,1.7418511169701079e-07
PPP3CC,-0.757136532883653,5.99918720580389e-09,1.7473152983564392e-07
CD3E,-1.13337722717307,6.30302253872178e-09,1.821368990835356e-07
ULK2,-0.586865867773099,6.41689864535641e-09,1.85063608822114e-07
ALB,-2.14510114485009,6.5270747092782e-09,1.875050552847192e-07
INA,-0.972877335595697,6.5710400296814e-09,1.88583715226833e-07
CAPS2,-0.575776610269933,6.67030015295722e-09,1.9105924063850565e-07
CCBE1,-0.753561618337071,6.948799227476871e-09,1.9771431881568318e-07
ITM2A,-0.881511954322542,6.956465416340561e-09,1.9771431881568318e-07
AKR7L,-0.530016889128751,6.987770014645691e-09,1.9841215960425852e-07
SPRR2G,-0.833039791182651,7.085478677550171e-09,2.0021927632292734e-07
ND3,-0.517290025252105,7.145745663936661e-09,2.0153471551993337e-07
PNPLA4,-0.657515321633492,7.291127621769731e-09,2.0484862193935836e-07
DICER1-AS,-0.676614260226748,7.42670446154782e-09,2.084584438547921e-07
LOC100507554,-1.46423278305107,7.460411275400731e-09,2.090053065409692e-07
MT1X,-1.0356670078851,7.541217468320421e-09,2.1066663399144538e-07
WDR86,-1.69182298110057,7.61683617496994e-09,2.1192566939224786e-07
SLC29A1,-0.82517339358295,7.625229348047481e-09,2.1192566939224786e-07
XLOC_000712,-0.97980787197433,7.669778575899261e-09,2.1284178733572002e-07
OR3A3,-1.65516993255399,7.9173063015433e-09,2.1909020488677447e-07
TGFB1I1,-1.01185146722657,7.98472701232793e-09,2.2074803145653172e-07
APOA5,-1.29408538399301,8.16836362568442e-09,2.2561265999211818e-07
DAAM2,-0.748766389424091,8.267767334571451e-09,2.2766126991123522e-07
LOC100128348,-0.915394378772436,8.322292662286671e-09,2.281092310002791e-07
COL6A5,-1.2396677590209,8.403579986483161e-09,2.2994823895974596e-07
XLOC_010411,-1.41431215753179,8.42823041269321e-09,2.304082189471889e-07
FAM174B,-0.65980011503649,8.5074846426761e-09,2.3192760545358554e-07
PHYHD1,-1.03963339574481,8.667337468070551e-09,2.3541193485365742e-07
TMEM151A,-0.897149956968375,8.6842430060003e-09,2.356533088276425e-07
SYN2,-1.09049774039905,8.817783114841981e-09,2.3905628245293005e-07
LDOC1,-0.923847721666095,8.879124918746521e-09,2.404974406563343e-07
XLOC_l2_015894,-0.866254206765323,8.90844283572143e-09,2.4106935364289267e-07
XLOC_009075,-1.06231397434417,9.054149160489811e-09,2.438290561306198e-07
LOC100131089,-0.651649164320613,9.059403091834011e-09,2.438290561306198e-07
LOC648691,-0.834680756544218,9.185963210046941e-09,2.4653615234416394e-07
XLOC_l2_000356,-1.36414238405196,9.33216175297825e-09,2.5000325396219214e-07
EMID2,-1.08465904138781,9.400334349942911e-09,2.5091464657231817e-07
ZNF579,-0.517836388615308,9.70717208522153e-09,2.586349712062469e-07
XLOC_001263,-1.18489235474296,9.791738520285971e-09,2.601804806818844e-07
C8orf46,-0.788560872320226,9.89279250992375e-09,2.626281718894663e-07
XLOC_009945,-1.01104394263599,1.01946512956264e-08,2.7015366300799696e-07
XLOC_006830,-0.667298479018983,1.02886402730717e-08,2.7239870301354155e-07
GPC3,-1.03851703631388,1.03519254950367e-08,2.738275305563803e-07
ECI2,-0.792269873830418,1.05739125012629e-08,2.781970819938354e-07
FAM149A,-0.661014586335977,1.068674837215e-08,2.8091427653018264e-07
ZFYVE27,-0.673015882721415,1.11598357190233e-08,2.9074933697753257e-07
DPT,-1.22681787497447,1.12130825736182e-08,2.9187783053453645e-07
LOC644662,-0.588547210072177,1.14111296638056e-08,2.9624582911653615e-07
WNT6,-1.00044758947734,1.20274746981222e-08,3.1060055046433676e-07
CMTM4,-0.509494092253767,1.23985144404541e-08,3.1878175186007445e-07
XLOC_013965,-0.830807629295963,1.24816815252499e-08,3.206395600210175e-07
MT1B,-0.944112447052238,1.2629240321625e-08,3.24146824953638e-07
WWTR1-AS1,-0.629839854388385,1.26931836708808e-08,3.2517163198225994e-07
CERS4,-0.91783611421872,1.27388390899434e-08,3.258215867495706e-07
CCNJL,-1.03639917931786,1.33489732098125e-08,3.402279436311959e-07
BEND5,-0.887514533983497,1.33863536551165e-08,3.406044685857694e-07
LOC284244,-1.07980451076888,1.35666848155133e-08,3.4459613946266626e-07
LOC100131607,-0.502727969264031,1.43064206498615e-08,3.612002491908331e-07
MT1M,-1.12062745806809,1.4432551159311e-08,3.640719428925594e-07
LOC100506059,-1.12648970966404,1.45342729544856e-08,3.663235107945307e-07
CLDN25,-0.761111864757282,1.46484070630108e-08,3.685679681230834e-07
DMRTC1,-0.937369736648368,1.46925853070589e-08,3.6936329940448843e-07
LOC100507069,-1.27121074003066,1.50025465557467e-08,3.7586942726366926e-07
LOC100129840,-1.21721419728204,1.54633167437588e-08,3.8544185959761124e-07
LOC100128893,-1.15789415496048,1.56593907006869e-08,3.893385566089565e-07
PCDHA7,-1.60053803680695,1.57548102191017e-08,3.910492928369601e-07
NPR3,-0.717242929053082,1.58673663836734e-08,3.926455585383138e-07
SERPINI1,-1.0850922701739,1.58859251770129e-08,3.926455585383138e-07
C11orf92,-0.958319384980464,1.60243947134385e-08,3.95402948646961e-07
NUPR1,-1.06702111906965,1.61410683902172e-08,3.976141809318551e-07
CYP7B1,-0.998552049704868,1.64259323747585e-08,4.026583062656273e-07
XLOC_010065,-1.04751145039912,1.64268547150046e-08,4.026583062656273e-07
SLC4A2,-0.830675167725959,1.7016523307252e-08,4.1535015527701143e-07
SORBS2,-0.585157138280405,1.74239881797031e-08,4.242387445112797e-07
RGNEF,-0.661450704340462,1.76151045618728e-08,4.278286717886924e-07
XLOC_l2_006789,-0.87337669166438,1.77836390741271e-08,4.3156530562382093e-07
XLOC_010769,-1.24509456399879,1.78661410792253e-08,4.3320969804973027e-07
XLOC_013684,-0.515405228961821,1.79269378725213e-08,4.343255154143907e-07
APOH,-1.66240178949335,1.85863211512129e-08,4.4845222166818123e-07
CITED4,-0.681028531251132,1.93828168844198e-08,4.634843145641408e-07
SGK1,-0.835968492726268,2.14606677037332e-08,5.098513358749485e-07
ERP27,-1.45767400063265,2.21186029495947e-08,5.242108899053945e-07
TBC1D4,-0.619011398285489,2.21827120865079e-08,5.25306642061478e-07
EFS,-0.715696375006493,2.24720351111116e-08,5.313018244934414e-07
KIAA1324,-0.543187318693303,2.29368446906395e-08,5.405517175368995e-07
C13orf15,-0.879311247720861,2.36833459312174e-08,5.543946577916307e-07
LOC393078,-1.29240962988707,2.37534254845694e-08,5.549011670433431e-07
LOC100507186,-0.869383858516744,2.40794526658118e-08,5.611791871077534e-07
XLOC_012083,-1.23110677661435,2.42546859320375e-08,5.643679415445115e-07
EVL,-0.693968868014347,2.52136957387762e-08,5.821725109800058e-07
TBL1X,-0.561990073586941,2.5474655253067e-08,5.867156493551199e-07
GPR97,-0.806032709145946,2.5589880229637e-08,5.889079093097667e-07
XLOC_l2_000920,-0.641464293185173,2.60558166624077e-08,5.977582670373438e-07
RAB17,-0.600641590790746,2.61242882215282e-08,5.988616086226761e-07
LOC100144602,-1.14831278441788,2.67635149382472e-08,6.111314506644979e-07
PSPN,-1.02107641758722,2.74989671286135e-08,6.259795863483296e-07
PADI3,-1.30005549219892,2.85876662442218e-08,6.487523826912667e-07
LIPF,-2.8847978578743,2.86318539107333e-08,6.492537984017208e-07
PTGDR2,-0.959862953790027,2.92795653474036e-08,6.618983587919208e-07
KRTAP5-7,-1.24362500059625,2.96976487430324e-08,6.692902617026351e-07
CBS,-1.17478579821489,3.00565728951718e-08,6.747918748993956e-07
RGS7,-1.04991472636204,3.10629359154065e-08,6.942051487762343e-07
KL,-0.906105403706468,3.10866331764504e-08,6.942051487762343e-07
PRKD1,-0.726066114595138,3.16051142383731e-08,7.041782389972013e-07
XLOC_008945,-1.74185463157984,3.18551600415108e-08,7.086748246025128e-07
HTR1E,-1.13746845159709,3.39555074604976e-08,7.491625024392669e-07
LAMB2,-0.554606849965398,3.41655125641512e-08,7.532303700189613e-07
ZCRB1,-0.507277791177352,3.55459038091917e-08,7.819034589405133e-07
RERGL,-1.10647366199534,3.56291482729912e-08,7.831483989877827e-07
MT1L,-0.922899759965395,3.70291970830966e-08,8.08479973163479e-07
SLC9A7P1,-0.679638646737525,3.74498429803164e-08,8.164510278230996e-07
PLA2G1B,-1.59042308095322,3.78254628522544e-08,8.240286896234635e-07
GATA6,-0.534041157861887,3.79848215505742e-08,8.26887359798722e-07
XLOC_007860,-0.649407736824609,3.85225396179863e-08,8.361155053865446e-07
ORM1,-1.53815818305629,3.88415732085323e-08,8.415002833334593e-07
ENPP4,-0.568299373509632,3.98377245159765e-08,8.608463588790568e-07
SFTPD,-0.679501803207784,4.03257515067016e-08,8.70112470836231e-07
LOC100505695,-0.720607038102479,4.05659524830903e-08,8.74011885317491e-07
BEX1,-1.43482808588568,4.09781556470688e-08,8.810888713484359e-07
TRIB2,-0.549017079957395,4.09843639285869e-08,8.810888713484359e-07
GNAI1,-0.819272790505284,4.36875667789953e-08,9.306116927844802e-07
SULT2A1,-2.24207018733892,4.39057592411848e-08,9.343247303258066e-07
XLOC_010806,-0.740896612181696,4.41194564888056e-08,9.381928996331541e-07
XLOC_008701,-1.09798668951824,4.45995083808584e-08,9.470306013704239e-07
ATP8,-0.602007811219348,4.51039899308998e-08,9.570513040355835e-07
ACAT1,-0.742489953490517,4.8183993934963e-08,1.0143490069919002e-06
CACNA2D2,-0.909909194778619,5.10857482171025e-08,1.0662698640654888e-06
TSC22D3,-0.592189458205366,5.2344374609333e-08,1.0863675713411568e-06
ST3GAL6,-0.791553181556541,5.28991004416702e-08,1.09633199138209e-06
SLC22A10,-0.992190318166817,5.40161354512385e-08,1.1155489730435678e-06
ABCA2,-0.502501075403072,5.42276203566447e-08,1.1191301313490692e-06
XLOC_014403,-1.23742157850439,5.52661694580728e-08,1.1357777538698205e-06
XLOC_013925,-1.37442321170529,5.7518944610398e-08,1.1763164538694337e-06
CSRNP3,-0.538558991434491,5.85125679159243e-08,1.1916613623791984e-06
GPR133,-0.74845595870692,5.90799398987484e-08,1.2014312081527581e-06
