gene,logFC,P.Value,adj.P.Val
HCG22,-0.0865983323334232,0.370018133157731,0.5793114035081637
FLJ46552,-0.131594569001913,0.370023627169312,0.5793114035081637
XLOC_001081,-0.0840762972232751,0.370058488535623,0.5793351193844497
SNCG,0.0877866065840225,0.370125670035127,0.5794094279546322
FMN2,-0.0515695242935874,0.370216447344985,0.5794253528614698
RBMY3AP,0.0912874362144827,0.370221448385798,0.5794253528614698
DHRS4L1,-0.0649310431838543,0.370244602990413,0.5794253528614698
XLOC_007888,-0.179311334055907,0.37026890578419,0.5794253528614698
UBE3A,-0.0444256781196941,0.370281412618639,0.5794253528614698
TCHHL1,-0.0658799073820482,0.370301924065503,0.5794253528614698
XLOC_003755,-0.0324978434318548,0.370315784020504,0.5794253528614698
OR5D13,0.0642635866677501,0.370335448464042,0.5794253528614698
NARFL,-0.0349458190772864,0.370336696730477,0.5794253528614698
XLOC_l2_007204,0.18593914082655,0.370341173986925,0.5794253528614698
SLC22A11,-0.0800905168613197,0.370352723157406,0.5794253528614698
COPS7A,0.0304263699058955,0.370382683091587,0.5794392709764522
XLOC_001732,0.0479548523379816,0.37040105296596,0.5794392709764522
XLOC_009820,0.0446069718421946,0.370665750251368,0.5798224872724331
LOC100653234,0.0761332933525531,0.370781985942083,0.57993421080414
ITGB3,0.139468808061223,0.370790167427506,0.57993421080414
NSMCE1,-0.043871829757351,0.370803086189733,0.57993421080414
SCN8A,0.0963002129680146,0.370833427699892,0.57993421080414
XLOC_011134,-0.182288061013961,0.370835840800034,0.57993421080414
XLOC_009303,0.241778446622993,0.370965839321363,0.5800897993444666
XLOC_014338,-0.11478437765265,0.370977870175013,0.5800897993444666
MFSD6,-0.0556656121210857,0.370994548069935,0.5800897993444666
XLOC_009652,-0.103094091984051,0.371132380120734,0.5802699766771261
XLOC_006323,-0.0551350474444121,0.371149270164691,0.5802699766771261
XLOC_013026,0.0581477413791742,0.371196768097287,0.580291204032856
UBE2U,-0.0302806203845187,0.37120965090932,0.580291204032856
ANKRD33B,-0.125062590153259,0.371222085062532,0.580291204032856
XLOC_l2_014424,-0.0986190702782326,0.371262828990541,0.5803240262950917
XLOC_005985,0.0513720177621413,0.371352048816039,0.5804326141158257
XLOC_004189,0.036874545789634,0.371389476675853,0.5804602425437413
XLOC_008466,0.0471849889569895,0.371465741757156,0.5805485651329133
MRPS28,-0.0541449861000567,0.371514689741673,0.5805828388477106
TPTE2P6,0.0695408899323295,0.371527183454813,0.5805828388477106
AGBL1,0.0792029567908368,0.371651567107868,0.5807463313748086
LOC100129311,0.149074569363507,0.371729961695917,0.5808379473798176
LPP-AS2,0.0744621969146766,0.371791507392826,0.5808440743073784
XLOC_002318,0.0659742103471417,0.37181290753864,0.5808440743073784
LOC503519,-0.0670477106790275,0.371817226345156,0.5808440743073784
XLOC_000884,0.0778938780744773,0.371850952409006,0.5808440743073784
LOC100126784,0.0691084525893211,0.371860191383873,0.5808440743073784
XLOC_009639,-0.0986459775308202,0.371876832928945,0.5808440743073784
ZNF543,0.0706266492959893,0.371884041073625,0.5808440743073784
XLOC_002368,0.0820849793092069,0.371892000209869,0.5808440743073784
TTTY11,0.0772039026495477,0.371990736088285,0.5809375330923457
XLOC_001249,0.0805381088871153,0.371991373953034,0.5809375330923457
XLOC_l2_011937,0.0227763333191067,0.372029540919951,0.5809662653996238
FAM74A1,0.0677287558449824,0.372116643777761,0.5810685699928568
LOC344887,0.124420606484529,0.372151732688809,0.5810685699928568
PPFIA2,0.0794462967180025,0.372154369960717,0.5810685699928568
LENG9,0.0771983968722489,0.372354826792913,0.5813344065329706
PAX7,0.0440244996641834,0.372364191798579,0.5813344065329706
CES5AP1,-0.0186632537759737,0.37238587482678,0.5813373752674321
SCYL2,0.048092378550284,0.372431594033163,0.5813778649445763
XLOC_002970,-0.101608235552573,0.372451718788522,0.5813783986698404
XLOC_012020,-0.0433785858991322,0.372514113889354,0.5814449107170351
SYNGR3,0.0727856776373335,0.372544181495522,0.5814609594662701
XLOC_005771,0.061635942323095,0.372597688928097,0.5815135890716365
ANKUB1,0.052680761709248,0.37272478199375,0.581681052160391
XLOC_l2_000720,-0.0386449497488535,0.372752215999082,0.5816929759866728
XLOC_l2_004010,0.0468504217049084,0.372794208765942,0.5817001944896603
LCE1B,0.153139862449591,0.372805021076835,0.5817001944896603
XLOC_008349,-0.0754056633368561,0.372816223057464,0.5817001944896603
OCR1,-0.114242816154599,0.372901822185285,0.5817905165898898
EFCAB11,-0.0918664248587393,0.372916216464965,0.5817905165898898
TAS2R46,0.182736236429229,0.372936852810625,0.5817905165898898
KLRF2,0.0394950662094431,0.372953298694601,0.5817905165898898
TBC1D3P5,-0.0892189961389658,0.372975893611927,0.5817948811819167
LOC283270,0.0786700138600267,0.373034930478527,0.5818560870921369
POLR2J,-0.045578021562541,0.373128583319289,0.5819712772841134
TRMT1,-0.0530642546114501,0.373157040647165,0.5819847747460003
GABARAPL2,-0.0418580395287602,0.373196639555431,0.5820156465323183
LOC100652797,-0.0486823104828495,0.373338779372917,0.5821922334265351
SNORD36A,0.064992659982483,0.373365554854129,0.5821922334265351
XLOC_003364,0.14848452069324,0.373369615019021,0.5821922334265351
ENOSF1,-0.064973714825765,0.373389111733474,0.5821922334265351
MRPL19,0.0708876747531875,0.373419147496072,0.5822081758509504
XLOC_005085,0.0498064672926333,0.373514161966283,0.5823236437052078
XLOC_007630,-0.114578447573088,0.373546828447867,0.5823236437052078
XLOC_009805,0.070702297029918,0.373552651801095,0.5823236437052078
C14orf55,-0.0892614455371574,0.373649677037849,0.5824315995618767
LRRC20,-0.0605728615150021,0.373661541382184,0.5824315995618767
XLOC_003714,0.0779027106039072,0.373791776671061,0.5825842160780482
LOC100507007,0.0633091187223982,0.373799100938059,0.5825842160780482
CDRT8,0.0904847481278426,0.373868030793749,0.5826533344956618
LOC100506319,-0.0523221873628517,0.373883101331128,0.5826533344956618
DPPA5,0.0752542368019842,0.373938459745271,0.5826969809631782
NR4A1,0.0626056176014715,0.373950764290375,0.5826969809631782
XLOC_004004,0.0736146276336553,0.374049578847165,0.5827910775074002
DGCR8,0.0592329592692806,0.374050813391336,0.5827910775074002
UBA2,-0.0407243792264413,0.374132142266883,0.5828800184291429
XLOC_002797,-0.0566231708018632,0.374147565933284,0.5828800184291429
POLR2L,0.0353455777728993,0.37426604460793,0.5830336877253033
LOC145845,0.110769215516244,0.374351945988049,0.5831365943335516
SLC25A26,-0.084400716444049,0.374375084753493,0.5831417284536838
NUP50,0.0557236175200782,0.374463160852982,0.5832480056787913
XLOC_013480,-0.0647714333132949,0.374553310050786,0.5833575004384175
FLJ42842,0.104496081789627,0.37463739418481,0.5834575379068997
LOC100128139,-0.092438321611934,0.374732709933144,0.583575055880199
XLOC_000882,-0.109404082615663,0.374760682148034,0.5835876921877079
XLOC_l2_015101,-0.0779677908494401,0.37482340419302,0.583644450684072
ZNF740,0.0494181652054237,0.374848761461655,0.583644450684072
KLHL1,-0.0532512246475565,0.374874304358871,0.583644450684072
FLJ42220,0.0299180953687106,0.374900081767515,0.583644450684072
FAM104B,0.0934170916447306,0.374905686480474,0.583644450684072
LOC284798,0.0251544546866973,0.374916290323054,0.583644450684072
FAM46D,-0.0231730863002881,0.374985999389775,0.5836940776134796
C2orf68,-0.0469907843133077,0.3749878925188,0.5836940776134796
LOC100507244,0.0785134185450602,0.375024494839488,0.5836970161201894
C9orf29,0.0596003571727128,0.375029503824058,0.5836970161201894
SYVN1,-0.0626470132762886,0.375098019768179,0.5837727376448258
SMARCA5-AS1,-0.094720473609079,0.375130103505286,0.5837763909554796
XLOC_012633,-0.0978707105878169,0.375153332570707,0.5837763909554796
PGR,0.052671833802584,0.375166285749208,0.5837763909554796
XLOC_008770,0.0972835932453389,0.375179824961758,0.5837763909554796
LOC730338,-0.0855009961798432,0.375200614256941,0.583777829933449
XLOC_014514,-0.124357918058367,0.375344912802036,0.5839674995529922
LOC100129427,0.086954689000923,0.375362258968151,0.5839674995529922
ADAM32,-0.0636722139435877,0.375388670330109,0.5839776742184766
XLOC_004465,-0.0850716593422463,0.375446525789014,0.5840331342393197
TMEM30B,-0.0489452867540532,0.375464067142489,0.5840331342393197
TRNP1,0.095929013979557,0.375608575438659,0.5842269934895369
LOC100130157,0.102466581256929,0.375747527460271,0.5844121903679516
DHX37,0.0476533837405846,0.375796900146938,0.5844580494029538
L1TD1,-0.0862820262393096,0.375851787811852,0.5845124802992384
CIT,-0.0538024769807599,0.375944658435195,0.584625972171315
SNTG2,-0.13214464963177,0.376081257730244,0.5848074502447965
XLOC_012881,-0.0502218306974236,0.376172613071082,0.5849078716613545
XLOC_l2_003737,0.0948812256642828,0.376185643196926,0.5849078716613545
KRTAP3-1,0.0885832709006702,0.376218497498767,0.5849280078559816
LOC646324,0.046671857682183,0.376274091771614,0.5849834951586623
LOC100506636,0.0520177222822207,0.376312526918787,0.5850123011579197
LOC151760,0.0470697760625574,0.376441600539804,0.585156579399724
OR8B2,-0.111181724307512,0.376445157551762,0.585156579399724
SP3P,-0.0910194834418507,0.37648062750123,0.5851807627337043
ARID4A,0.0813208933656631,0.376601613305683,0.5852886906540773
LOC100130197,-0.0673305106031503,0.376620209017968,0.5852886906540773
XLOC_010407,-0.0651692239406882,0.376644457641735,0.5852886906540773
XLOC_006686,-0.0790704144368304,0.376645954926891,0.5852886906540773
XLOC_010797,-0.0171832403656016,0.376676149476506,0.5852886906540773
CYP26C1,-0.0905309363706845,0.376678099148576,0.5852886906540773
XLOC_006567,-0.193986679407309,0.376689475126964,0.5852886906540773
SCAND3,-0.114317429248298,0.376771591716441,0.5853853310791841
UROC1,-0.0899373781050548,0.376850107618136,0.5854701599239256
SMARCE1,-0.0381361710314652,0.376866034275245,0.5854701599239256
OR13C2,0.0777786223745682,0.376903250013642,0.5854970246009573
LOC440704,0.022070951266923,0.37710183414423,0.5857745494915498
XLOC_l2_009313,0.101695564180905,0.377186305746073,0.585874796684228
XLOC_008269,-0.0447236524765606,0.377261569905273,0.5859607323278982
LOC100130522,-0.108600330172373,0.377304299858726,0.5859961295977295
CRYGN,-0.0945995815388545,0.377383128870778,0.5860875860727383
LOC402779,-0.0811275481596581,0.377439292188559,0.5861438342230697
XLOC_004764,-0.0822353490918852,0.377538967729371,0.5862611180506458
DOPEY2,0.088814562916852,0.377580425328145,0.5862611180506458
UQCRH,0.0423697477199685,0.377591042962436,0.5862611180506458
CLTC,0.0629094744199237,0.377594611489813,0.5862611180506458
TWIST2,0.0884071647591387,0.377664637782621,0.5863107394970999
C17orf109,0.092887261191839,0.377698405826135,0.5863107394970999
CDK9,0.0330980013749365,0.377699455304653,0.5863107394970999
XLOC_004672,0.0862694116729741,0.37770637403563,0.5863107394970999
XLOC_010457,0.0574302343767901,0.377751542394708,0.5863498826332688
H2AFB2,0.0654998876990827,0.377805252575029,0.5863769403991839
ZNF396,-0.068485954992811,0.377811790208585,0.5863769403991839
MAP7D1,0.0410797715447728,0.377828832972606,0.5863769403991839
XLOC_005453,-0.064625044247232,0.377870956514169,0.5864113465722343
ZNF648,-0.0331458682884382,0.377959626778843,0.5865091435279896
OGFR,-0.0368332296788374,0.377973889658248,0.5865091435279896
LOC100506173,-0.112476160530818,0.378010563832073,0.586512516482757
GCFC1,-0.0760740848144019,0.378041469875347,0.586512516482757
GAK,0.0779835557303903,0.378048961175874,0.586512516482757
XLOC_l2_003944,-0.105244636675183,0.378073056607422,0.586512516482757
DNAJB8,-0.122988437830229,0.37807585110417,0.586512516482757
SPTB,-0.0941077970407376,0.378160269694879,0.5866125102028558
FHOD3,0.127041626719777,0.378270447730187,0.5867259929077548
C6orf183,-0.0614990867632002,0.378273356050879,0.5867259929077548
XLOC_l2_015039,0.0374204880587738,0.378312300547576,0.5867554300449738
M1,0.11585780104776,0.378407761497186,0.5868725154298012
XLOC_005188,0.0269185762195181,0.378443449577412,0.5868968916190492
XLOC_002471,-0.144157752093396,0.378511542864388,0.5869467517504632
MYH14,0.0489854923183213,0.378529004340353,0.5869467517504632
LINC00314,-0.0783382325788051,0.378535517419577,0.5869467517504632
ATP6V1B1,-0.021409878057052,0.378616667613317,0.5870416074612304
XLOC_l2_004596,-0.087721240160636,0.378673409951382,0.5870826902881551
LOC493754,-0.022357571874668,0.378699590526967,0.5870826902881551
XLOC_001833,-0.0177112048482788,0.378703095133815,0.5870826902881551
LOC100288524,0.0575358968566004,0.37880635663708,0.5872117949599381
KRTAP10-12,0.0685578262902462,0.378957733592229,0.5874154688964833
XLOC_010272,0.089367060657942,0.379101314758659,0.5875379161529638
LOC100133306,0.118283259810275,0.379112012378534,0.5875379161529638
XLOC_011406,0.0644595352442543,0.37911729531772,0.5875379161529638
XLOC_004045,0.0625769249274946,0.379130330319287,0.5875379161529638
XLOC_003917,-0.12541088349154,0.379136689870859,0.5875379161529638
XLOC_001302,-0.0430419737490533,0.379185618935175,0.5875763224396129
C11orf93,0.0617031003632302,0.379222375947911,0.5875763224396129
ANKLE1,0.0854585095473712,0.379272518253634,0.5875763224396129
XLOC_004297,-0.105859523204974,0.379281947785965,0.5875763224396129
XLOC_013793,-0.0813057030128084,0.37929605300924,0.5875763224396129
KCNC4,0.0788926896117608,0.379297071089484,0.5875763224396129
XLOC_008683,-0.126280143929811,0.379301429597179,0.5875763224396129
SECISBP2,0.0387546180406018,0.379533044529217,0.5879041278001597
XLOC_004286,-0.0815475053402102,0.379588137666363,0.5879584772961091
KCNJ4,-0.0779283718856885,0.379616951353195,0.5879721179702591
WDFY4,0.113376145343098,0.379801762563139,0.5882273622242703
KCNB2,0.138903780020834,0.379834959904738,0.588247776226836
DLX5,0.051791741968219,0.379856980173677,0.5882508791349538
C12orf69,0.0612493319327085,0.379949521181748,0.588363185187544
CCDC38,0.0460497158351063,0.379997486638488,0.5884064564693547
NEK7,-0.0437567874034035,0.380084520380825,0.5885102152240087
FETUB,0.0193193296022531,0.38017612885733,0.5886210460386289
ZNF641,-0.0396730256428759,0.380226998745216,0.588645082317911
XLOC_003513,0.0577555267245198,0.380241930989815,0.588645082317911
XLOC_010435,-0.136503489302771,0.380251743661468,0.588645082317911
XLOC_010307,-0.0503192409995648,0.380296101227655,0.5886672186120638
DBX1,-0.160606316793069,0.380322825157581,0.5886672186120638
OR4C13,-0.0918815021341861,0.3803617452415,0.5886672186120638
XLOC_009873,-0.115956604588631,0.380384358168857,0.5886672186120638
CCDC70,0.0433481008333345,0.380384411069892,0.5886672186120638
XLOC_000350,-0.0560792179316225,0.380386228441646,0.5886672186120638
ASMTL-AS1,0.0869326179039867,0.38044566568132,0.5887189655244828
NOS1AP,-0.121938773149803,0.380459731633353,0.5887189655244828
XLOC_l2_012388,-0.146939089482808,0.380508434538989,0.588763327238025
XLOC_001061,-0.0369292914699173,0.380600359921292,0.5888561122080755
LIMD2,0.124402673601913,0.380608474594814,0.5888561122080755
LACC1,0.0946712462473034,0.380674793642936,0.5889277129700254
FBXO11,0.0386957852799688,0.380773082583748,0.5890487630136961
PANK1,0.077644954217285,0.380852950325127,0.5891034063481863
XLOC_002673,-0.0659967840200579,0.380857770322686,0.5891034063481863
XLOC_004991,-0.086063139161622,0.380868542283093,0.5891034063481863
ATP1B4,-0.0952118944189231,0.380937098141317,0.5891093737190763
PPIL2,-0.0429977642956842,0.380954295312814,0.5891093737190763
XLOC_l2_010458,-0.0635956643102487,0.38095849444037,0.5891093737190763
C6orf201,0.0221099912470673,0.380977089755412,0.5891093737190763
XLOC_000801,-0.162075565533533,0.380992524632406,0.5891093737190763
XLOC_l2_005644,-0.0410277789207352,0.380992675816822,0.5891093737190763
XLOC_006385,-0.0374779377731744,0.381048258497799,0.5891643194998325
PWRN2,0.0507878102770465,0.381132760815299,0.5892639717403202
XLOC_013049,-0.0812514782133686,0.381252417100206,0.5894179616887187
LOC100506649,0.053573481292243,0.381294705194951,0.5894523301561926
MRPS34,-0.0319343322246848,0.381324592469369,0.5894675253006058
XLOC_008957,0.0620318054852733,0.381464268354836,0.5896250835542909
NUFIP1,-0.10748300195486,0.381471805669966,0.5896250835542909
SHANK1,-0.0532697381525589,0.381497848594155,0.5896250835542909
FAM78A,0.102294030575226,0.381534508833573,0.5896250835542909
LOC100129213,0.0632989074138612,0.381546838749176,0.5896250835542909
LOC100507042,-0.0836636212954227,0.381558158085562,0.5896250835542909
SLC9A1,0.12907536816829,0.381581321455043,0.5896250835542909
IL31,-0.0579480985136507,0.381600526851528,0.5896250835542909
XLOC_013798,-0.0990914063662085,0.381607087559637,0.5896250835542909
LOC731424,0.078296259713424,0.381652265973715,0.5896638868847872
XLOC_000625,0.046873179578844,0.381690526917689,0.5896919990041555
QKI,-0.108240407573224,0.381760906968129,0.5897697279072373
XLOC_001776,-0.0592820803241942,0.381784256603492,0.5897712220226403
XLOC_003573,0.0280472935834859,0.381802010990225,0.5897712220226403
XPNPEP3,0.107444093712359,0.381824053868028,0.5897742717898459
DNAJC18,0.0852317793225472,0.38187775736944,0.5898129423753095
XLOC_002235,-0.0138675720499717,0.381889229192779,0.5898129423753095
GTF3C1,0.0970191690797706,0.382020670542629,0.5899297814058171
XLOC_009678,0.0709286808394292,0.3820256214414,0.5899297814058171
FAM71F2,-0.102477644502041,0.382037211648469,0.5899297814058171
CD19,0.297106228663274,0.382054329598914,0.5899297814058171
CUL9,0.107367960393702,0.382065248723864,0.5899297814058171
XLOC_003208,-0.0260964315984586,0.382169051929407,0.5900590573763482
XLOC_010309,0.0167442106748099,0.382205149735798,0.5900837898836686
XLOC_002959,0.0585035232896203,0.382277837959864,0.5901497191014217
DPYSL3,-0.127077386021293,0.382288015602755,0.5901497191014217
XLOC_010255,0.0888044085604696,0.382428156660395,0.5903350492665032
PLBD2,0.0789531954362035,0.382562393431237,0.5905112462921998
TLK2,-0.05832034602739,0.382661423487653,0.5906330836898711
PARVA,0.0424672372615058,0.382688825113423,0.5906443565166365
XLOC_000229,0.0632965115252129,0.382742544306225,0.5906871777044282
XLOC_001930,-0.13175752544469,0.382756768920152,0.5906871777044282
C19orf29-AS1,-0.0566085607179878,0.382792624526677,0.5906898058111363
TAS2R3,-0.0292815072015404,0.382798671283282,0.5906898058111363
AQP7P1,0.129900577905198,0.382821481919263,0.5906939887978212
XLOC_l2_013193,0.134247183483558,0.382888046468446,0.5907656801393758
LOC374890,0.0709471761573917,0.382927833076836,0.59079604989826
XLOC_l2_007542,-0.0413001894566265,0.383000857818768,0.5908776948699646
XLOC_001692,-0.144049256856335,0.383102253911184,0.5910030991045604
GRIPAP1,0.0451085671282181,0.383242914245105,0.5911890590433649
FRG1,0.0711610459858392,0.383283358974839,0.5912087872674548
XLOC_009152,-0.152521504077054,0.383295937927277,0.5912087872674548
XLOC_010238,0.0727668159255932,0.38332140073362,0.5912170318442125
LOC100505836,-0.0683269924402885,0.383451375385652,0.591384266921034
C10orf55,0.0343968880189545,0.38347007589653,0.591384266921034
LOC100507335,0.0833245186583176,0.3835450624053,0.5914688720137985
LOC100505947,-0.097756087413859,0.383687304373431,0.5916571781365512
CRHBP,-0.0803251783099244,0.383763724228656,0.5917439701784849
XLOC_003157,0.13223939589091,0.38386864180045,0.5918746928243245
XLOC_001546,-0.0821764477980576,0.383917590599058,0.5919191098329111
EDDM3B,-0.0557577405268004,0.383947391864094,0.5919340023136079
XLOC_012658,-0.0758863879647937,0.384134828340212,0.5921823512159086
ANKRD13A,0.0461009697511638,0.384155259127808,0.5921823512159086
LOC100652768,-0.0677679008459009,0.384168930377409,0.5921823512159086
XLOC_012771,-0.0777382038689425,0.384257477825855,0.5922706038666813
XLOC_006408,0.0113493385907162,0.384278675044668,0.5922706038666813
TLR6,0.10576823236669,0.384294949414042,0.5922706038666813
FMO1,-0.114216500912875,0.384306796826383,0.5922706038666813
DOCK9,0.0516907438119327,0.384373926418078,0.5923429968313831
LOC100289388,0.0846917771234303,0.384473077757878,0.5924221088459156
XLOC_006976,-0.0794815307936672,0.384478160331522,0.5924221088459156
OR5P3,0.128556171987253,0.384485738465297,0.5924221088459156
XLOC_l2_011120,0.0655514401622594,0.38468789438032,0.5927025186142835
SLC5A8,0.0174945775604836,0.384713866036037,0.5927114597676045
CPA1,-0.176846444178078,0.384788677070973,0.5927956406878672
AIFM2,0.0490569767264635,0.384925034680272,0.5929557621026452
GLIS1,0.0994292013633324,0.384932966836609,0.5929557621026452
DPF2,-0.0909506364930781,0.384977488990857,0.5929631975750536
SLC39A6,0.109972188664889,0.385002665881558,0.5929631975750536
FBXW8,-0.0690155265493924,0.385011280473312,0.5929631975750536
KLHL31,0.111163056962791,0.385018501977922,0.5929631975750536
NDUFS5,-0.0412573286899214,0.385054111431036,0.5929869636186809
XLOC_010335,0.0558411677790767,0.385140365873366,0.5930887168458646
MYOM2,-0.114305589819932,0.385197599805198,0.5931457722334378
XLOC_l2_014077,-0.102990407008899,0.385454696235293,0.5934878151872838
XLOC_001846,-0.0392378951042034,0.385470110358773,0.5934878151872838
TGM1,0.0832855146997176,0.385502944540915,0.5934878151872838
SLCO1B3,0.0598717385837357,0.385507265926011,0.5934878151872838
REM1,0.0951100235340121,0.385520702052717,0.5934878151872838
XLOC_l2_015590,0.0471275286404846,0.385589431171308,0.593562527015997
LOC100292905,-0.0587329722713088,0.385679565160388,0.5936486034710478
XLOC_000701,0.0295275185467183,0.385685748811512,0.5936486034710478
XLOC_l2_013729,0.0190020935223689,0.385767133174471,0.5937178792519181
XLOC_013716,-0.0529544123598416,0.385771161845494,0.5937178792519181
OR4M1,-0.0792807110264251,0.385803805390347,0.5937370251786509
LOC144481,0.0692657206043834,0.385982774990499,0.5939513814488062
LOC283887,-0.0923364520502861,0.385983513097499,0.5939513814488062
XLOC_013700,0.0461680166220468,0.38606267216249,0.5940337281815379
LOC100131101,0.0161120625633491,0.386077453663651,0.5940337281815379
XLOC_l2_000986,0.0695191983981285,0.386126387847932,0.5940568101530063
ZCCHC5,0.0218941294350099,0.386144367494354,0.5940568101530063
XLOC_001205,-0.0175113272474541,0.386170660302073,0.5940568101530063
AGGF1,0.033291055630043,0.386173312275862,0.5940568101530063
XLOC_007745,0.0782267346600647,0.386272364731934,0.5941780819022285
XLOC_l2_010064,0.198914152480636,0.386350776820771,0.5942655187635751
XLOC_005299,0.0772268483705818,0.386386026894188,0.5942655187635751
XLOC_l2_015265,-0.0936982201762424,0.386389871122036,0.5942655187635751
XLOC_013027,0.0633311860520349,0.386459689685527,0.5943417949907515
GUCY2D,-0.0245148783648317,0.386595953473068,0.5945202449328374
LOC100131023,0.10145300910715,0.386655931474275,0.594577376745815
EPAG,-0.0502178785367555,0.386673568271608,0.594577376745815
DLX1,-0.0549430144717684,0.386734857599574,0.5946405062070989
XLOC_005264,0.0387175708657201,0.3867567733967,0.5946430917956587
XLOC_006234,-0.0808380799016986,0.386888504276332,0.5948145102627698
MRGPRD,-0.0726058439563226,0.387008967924577,0.5949685891068983
XLOC_010069,-0.1281069937616,0.387138956959592,0.5951372949274724
TUG1,0.049405021442916,0.387196933809375,0.5951789162482564
UCN2,0.11821924919805,0.387206536673146,0.5951789162482564
GAGE7,-0.129318647496499,0.387229601827249,0.5951819713664593
XLOC_007266,-0.0499113513799399,0.387249029348648,0.5951819713664593
OXT,0.0832663652474981,0.387270100474149,0.5951832294077132
RRAGA,0.0269496494806436,0.387317185400038,0.5952244650178484
XLOC_013333,0.0488579898024171,0.387346769583528,0.5952388027881573
XLOC_007253,-0.0382715261755899,0.387399402430248,0.595288556267719
NT5DC3,0.127984413994974,0.387448336322242,0.5953326209263854
POLR1A,0.0719955860621702,0.387646920100917,0.5955760575361368
LOC100134365,0.0917244240289188,0.387647299188486,0.5955760575361368
XLOC_004886,-0.14736510645442,0.387721603499667,0.5956590769851123
XLOC_l2_011579,0.0652505136433925,0.387831829671164,0.5957666100224827
C16orf92,0.0249104752298934,0.387832142927049,0.5957666100224827
NDFIP1,-0.0342270346472739,0.387894549629808,0.5958313309910515
XLOC_003911,0.0529958323174629,0.387953496318113,0.59587212409661
XLOC_009969,-0.0473537182563648,0.38796165858393,0.59587212409661
XLOC_004530,0.0753459163851786,0.38801427065717,0.5959217865729246
IFNB1,-0.038435078987852,0.388036791163921,0.5959252309116487
IL6,0.0740765851500667,0.388138839520526,0.5960508029382463
CYP1B1,0.194708436927693,0.38826412238637,0.5962120403746808
GAS2L3,0.0774208435954939,0.388331655067973,0.5962845853564759
C6orf103,0.0383294590510175,0.388395348989832,0.5963284075207732
SGK2,0.0609154818693218,0.388416050880095,0.5963284075207732
SLC4A5,0.0704869576371117,0.388421069033709,0.5963284075207732
GJA10,-0.0628297513211078,0.388460618157881,0.596357971395487
ZNF229,-0.0476506296796835,0.388484064510431,0.5963628127785492
PILRA,-0.0751642068683465,0.388637655738211,0.5965061103447099
XLOC_001630,0.0706598860506951,0.388655455023186,0.5965061103447099
XLOC_000755,0.122130644207111,0.388657627105194,0.5965061103447099
XLOC_l2_003606,-0.0892190946852227,0.388658602180499,0.5965061103447099
XLOC_004119,0.071897857279172,0.388681293433099,0.5965097838744536
TUBB4A,-0.125790106606176,0.388745290424747,0.5965768456920347
BRE,0.039105086662981,0.388765756931916,0.5965771011808859
U2AF2,0.0499580995019819,0.389027398240889,0.5969030735780356
LOC253805,-0.0680248441376659,0.389036335157364,0.5969030735780356
LOC100128830,0.104827982514633,0.389048394983203,0.5969030735780356
LOC100507391,-0.0384497793258254,0.389068931633701,0.5969030735780356
LOC100505817,0.0591790351324157,0.389079735860244,0.5969030735780356
LINC00326,-0.0611299105270979,0.389124952511587,0.5969371993975382
CPA4,0.0542908751705997,0.389142604670547,0.5969371993975382
ELAVL3,0.011270806391847,0.389204972783009,0.5970017088651323
RPL29P2,0.0479999315622344,0.389426482030903,0.5973033684492439
OR4A15,-0.110055111552694,0.389442284022593,0.5973033684492439
XLOC_007516,-0.126910528525119,0.38951499117262,0.597383705280292
LOC100653108,-0.0893922065579835,0.389579035016332,0.5974507478505435
XLOC_l2_012023,-0.054361461181661,0.389637676578974,0.5975094990243628
LOC100630918,-0.0722632470799889,0.389846609123718,0.5977806225479845
PSIMCT-1,0.0736202120939495,0.389855158968105,0.5977806225479845
XLOC_000737,0.066251177432374,0.389970135058208,0.5978945464642812
LOC100287598,0.11270229944742,0.389970146543737,0.5978945464642812
LOC100506647,0.0373066483652686,0.390130057318474,0.5981085150229701
XLOC_000650,0.0337474186711397,0.390233111534716,0.5982352989975083
B4GALT6,0.106004008634863,0.390306587566847,0.5982980614069464
XLOC_004568,-0.0517462958801629,0.3903147690654,0.5982980614069464
XLOC_014275,-0.112632418160552,0.390350763334845,0.5983220274805416
MARCH4,-0.0658681349717023,0.390393142860238,0.5983223008796159
XLOC_004929,-0.0624570013187498,0.390403933370542,0.5983223008796159
XLOC_006100,0.0788831990238941,0.390412019928798,0.5983223008796159
XLOC_001227,0.0213471968956456,0.390663374850973,0.5986762924399226
UG0898H09,-0.0451856055147648,0.390704675777024,0.5987083643620389
NFYB,-0.0452410146139952,0.390739523327184,0.5987305444256364
LOC286059,0.0655738201868001,0.390765760686788,0.5987391851588367
TRH,0.0521091601884482,0.390785909573011,0.5987391851588367
BIRC3,0.138035961258089,0.390839023794404,0.5987893458070037
ITIH1,-0.107431902429298,0.390860586294426,0.5987909845206388
CNTNAP3,0.0677140222704691,0.390883903503858,0.5987909845206388
KHDC1,0.0933558160932866,0.390915709256013,0.5987909845206388
DCAF8L2,-0.0572679264540559,0.390921594835068,0.5987909845206388
XLOC_001288,0.104654025024515,0.391165092256895,0.5991327321230849
XLOC_004735,-0.0781822301713717,0.391205308117784,0.5991339804403265
LOC100506733,0.0674461032504172,0.391206681321268,0.5991339804403265
XLOC_008025,0.0138971238555274,0.391269993519953,0.5991997170174247
