"","CD4+ naive T-cells","CD8+ T-cells","Chondrocytes","CMP","DC","Endothelial cells","Epithelial cells","Erythrocytes","HSC","iDC","Keratinocytes","ly Endothelial cells","Macrophages M1","Mast cells","MEP","Mesangial cells","mv Endothelial cells","Myocytes","Neurons","Neutrophils","NKT","pDC","Pericytes","Preadipocytes","pro B-cells","Sebocytes","Skeletal muscle","Tgd cells","Th2 cells","StromaScore","id","Group"
"50",0.012799459371226,0.0219549649249786,0.00500996823307196,0.00389060470320396,0.105383890853734,0.0755741876335663,1.47224849264749e-19,0.078489611050001,3.7356230712091e-18,0.0736219236230661,0.08304668994835,0.0682702354715594,0.0253470692142848,0.00655671319683401,0.018374614734022,0.0911825433115544,0.0320783779025693,0.0174370406580497,0.0248299250461487,0.066283280719053,0,0.0385639693118377,0.00945055207593518,0.00707334498514406,0.0226911594502425,0.0989922922873873,0.0242002501254171,0.042248553936467,0.0812289623568772,0.0474203095284945,"GSM1479660","subtypeB"
"51",0.00325185157163103,0.0241275499746459,0.0172770634810989,0.0186744909099751,0.120699758092239,0.0781172184203677,0.0131925456172111,0.0348122270155362,0,0.0986580464816494,0.0470331183619204,0.0813718311031485,0.043512874312474,0.0160018323057702,0.0146046114461045,0.0343817800494339,0.0334672051375346,0.0207045147677694,0.0335989908119603,0.0823658868655895,5.65485299050175e-19,0.076052224842314,0.0272125956322495,0.0164571719496471,0.0136334343263969,0.0631307750822473,0.0138889574656551,0.0407915929024734,0.106033728686053,0.0458013947133365,"GSM1479661","subtypeB"
"52",0.00736849811115637,0.0471530708414107,0.0156568947858286,0,0.11043610699521,0.110439025164301,2.53047619423496e-18,0.0300981063529505,0.00434514658869712,0.0928657002041835,0.0244660401452758,0.10866306615485,0.0646228476070118,0.00464555795696058,2.85088525164847e-18,0.0490173183154436,0.0452976470739374,0.0327808572403321,0.0269044212299475,0.0606386674795683,1.04653674485833e-19,0.0726701592127962,0.0172133216329227,0.0112085834740666,0.00765673389721963,0.0453432574570346,0.0292463797502164,0.0459724150529423,0.1212863564048,0.0630141412345825,"GSM1479662","subtypeB"
"53",0.0330801970476812,0.0482195125846875,0.00768231936653455,0.0212788964328681,0.13683062564716,0.0643971962030527,1.66200100514522e-18,0.0182403822398051,0.00124472568447273,0.0976693652640614,0.0180072851391279,0.04861616378175,0.0372481796895899,0.0222709060700327,0,0.0469859907160731,0.0295032514860048,0.0155615937179535,0.0336283978705026,0.0330923665644949,0,0.0397891086944861,0.0120679112018176,0.018836938494656,0.0141463155614318,0.0376816141547224,0.00702325424027456,0.0337163500163631,0.0655788130586697,0.0509825607695343,"GSM1479663","subtypeA"
"54",0.0179420774523708,0.0381071353949317,0.0313713564050634,0.00612998041702377,0.145397890555069,0.0959757655159484,4.87937203444508e-19,0.0434409119528762,0.0057577685839051,0.130486009363118,0.037194586357725,0.0986978182358848,0.0335921971637527,0.0185431390390285,0.000704503729837477,0.0457529879743055,0.0355058389123551,0.0291293210785273,0.0385922316825083,0.0856025938882316,3.65518442543611e-18,0.0662512668897905,2.28441499786685e-19,0.00340143146444482,0.00440358538166188,0.0586522563820443,0.0155766270057731,0.0313242002642641,0.0973389053511881,0.0539492763200477,"GSM1479664","subtypeB"
"55",0,0.0621347079913236,0.0119294061778885,0.00727899702378477,0.116296716674893,0.0833077116968051,0.00952001686644865,0.0176118763258522,6.74721277793406e-18,0.0498426530976981,0.0884022187673385,0.0746928472230504,0.0626865901010995,0.0238454260991122,0.0119801310882579,0.0660539342215879,0.0366365729866,0.0329560238959139,0.0125966937664406,0.103018880284097,1.93483921589488e-18,0.0717293719564166,0.0437995591526205,0.0260124743957143,0.00100072671085873,0.0859927442727958,0.0359389318382246,0.0561649551193729,0.121001854917764,0.0417071909155901,"GSM1479665","subtypeB"
"56",0.0263523064772689,0.0641055946321002,0.0143239810683368,0.0164684322333801,0.160802729830625,0.0871566249754225,0,0.0405279237112567,9.83681817734478e-19,0.091445587405051,0.077436423099321,0.0896510219345697,0.0334991610863747,0.0164342553434855,0,0.088332791261781,0.0419437052536563,0,0.0320949127763581,0.0871965474644974,7.03648127160993e-18,0.0690913706999565,0.0191306504512322,0.00496771865587947,0.0211081860372397,0.0629622500649873,0,0.0457405267864021,0.0946134744271231,0.056875710041879,"GSM1479666","subtypeB"
"57",2.17037109269565e-18,5.27393473831619e-22,1.4439501041747e-18,0,0.0631638628297001,0.0495227744075726,0.0259942218715704,0.0730006133511815,3.30449894079868e-19,0.0534348325938567,0.137454878470916,0.0474800081597707,0.0486338660852031,0.0109057181963224,0.010960444200732,0.0969162656108381,0.0302518097317893,0.0165497738321762,0.0331343781989193,0.118895096546926,0,0.0497196634276996,0.0267335084675008,0.00936594497498178,4.28235249112659e-18,0.11292450935544,0.0179644368191569,0.0161919871797522,0.0765100663857069,0.0525609166471062,"GSM1479667","subtypeB"
"58",0,0.0243004075514187,3.24654720666322e-20,0.00240460440957477,0.101208340409886,0.0611779809792161,0.0204441712382027,0.0452239981292572,0.00315981956083234,0.0727834849409321,0.0669844124661353,0.0523481659766155,0.0573029130395807,0.00864421264126461,0.0112034385968242,0.0121141910934988,0.0160511584818982,0.0167177541007561,0.0353388992880095,0.0506340118700983,0.00808855047397099,0.0587134130717,0.00569361860264797,0.0129478694530879,0.0346066471934072,0.0506702790079282,0.024787049454133,0.0541181601408415,0.135282175277916,0.0440780467399894,"GSM1479668","subtypeB"
"59",3.57617793435225e-19,0.0242355053489495,0,0,0.100783354566881,0.0354344780992382,0.0122169985068953,0.063174177065741,2.23004630407452e-18,0.0828654289414682,0.095100213486184,0.0505361121189202,0.0491752841863849,0.00771593199884393,0,0.105078145552982,0.0260434779466692,1.74902525171931e-18,0.0191143621437384,0.0868003180110822,5.39018033459496e-18,0.0810576618519828,0.020348057760382,0,0.0092042773929932,0.0623911877080382,0.00184903486694113,0.03216943749714,0.0587085506522656,0.0376845373770321,"GSM1479669","subtypeB"
"60",0.00115309115141981,0.0519949921886862,0.0204483782159384,0,0.0722407431594462,0.094319878942369,0.0337885783608071,0.00137995609440153,2.75275738680065e-20,0.0555504293084677,0.0615975778318155,0.0832264478662435,0.0241902419689598,0.0089723742271885,0.0102913397888748,0.0313935102977137,0.0427521648760145,0.0347516779258958,0.0823952552829218,0.00686665531571317,0.0147250958917705,0.0454650613647139,0.0123940351957897,0.0130993580781263,0.00921283538148517,0.0379395977336691,0.0257443501760001,0.0247018742191706,0.0479001552024624,0.0691204095573787,"GSM1479674","subtypeA"
"61",3.4132470351354e-18,0.0226345785102372,1.00221314265551e-22,0,0.0292849419748745,0.0259533870967562,0.0480977016837636,0.0632424092750377,0.00556626762556688,0.0368177444740219,0.0532938932761866,0.0191582751761754,0.0362310988502217,1.30865812636483e-19,0,0.0120934307610014,0.0154672053910246,0.0348831790617218,0.0661498901598256,0.0522393347412559,0.00372779073948331,0.0162800257030838,0.00235745374862595,1.54434106824189e-19,0.00959528661785576,0.0487416872421496,0.0636992448575139,0.0229196914370337,0.0890290330250839,0.0360310586566446,"GSM1479675","subtypeB"
"62",0.0103844094319961,0.0201115240487854,0.000448038673447984,0.00343332500868423,0.0889203025630602,0.063223374094609,0.036386155241193,0.0329394049279286,0,0.0851237794443941,0.049600605502961,0.0546662637630539,0.0374000374174566,0.0193111756430767,0.0211482997928185,0.0301707266011463,0.0251573876928192,0.0264511527581376,0.0362881595709402,0.0346987523657879,0.018759642019744,0.0490476343215066,0.0212121100580932,0.00095897401101589,0.0170716643477527,0.044447633245722,0.0253302109501333,0.0446570489278064,0.0779124468420896,0.0526176183814773,"GSM1479676","subtypeB"
"63",0,0.0349546175512683,0.0131914233988615,0.0175425673573521,0.0859706362871082,0.0550402399097182,0.0463858427176127,0.0379733846966189,0,0.0955602226335943,0.0712539845051515,0.0639143067856339,0.0305865454846169,0.00346880279882227,0,0.0167539130110529,0.026776281668254,0.0287845139882825,0.0348599336176836,0.104394095721746,0.0301454667027775,0.052967367813839,0.0274303306916784,0.00708281733707966,0.00402714262876386,0.0763005269050843,0.0361447418535474,0.0402920848426212,0.0104948681525107,0.0275201199548591,"GSM1479677","subtypeB"
"64",0.0114225064219898,0.0364861316400615,0.0216454571483835,0.00775113278996091,0.15207488268521,0.0699912484336261,0.032430350496551,0,0.00994292803773892,0.123246593541713,0.0730022478498715,0.0894182577648104,0.0449273277263054,0.0161509873036054,0.0205929456229743,0.0183377654021675,0.0318521708567072,0.027901818679787,0.0322714126218976,0.112599458511178,1.62898017682943e-17,0.0721993275837256,0.0357626345890539,0.00628608150138715,3.35805844882191e-18,0.0950293829756906,8.17886272007334e-20,0.0217055679480056,0.0537946483211459,0.0503134130892632,"GSM1479678","subtypeB"
"65",0.00839758693605777,0.0303775174639097,0.0138509208794939,0,0.148625590519619,0.12075542749181,0.0138244952271797,0.0319443539311252,0.00408098972473151,0.161096275314141,0.0535581696480341,0.109878500552627,0.0431468922868363,1.1235395257587e-18,4.62991684915581e-19,0.0469444402151892,0.0558969456530823,0.03929814507785,0.0354581424571829,0.129265291632504,1.23764584024379e-18,0.0533871470778515,0.0142636989497796,0.0159010751578503,2.65372473407193e-19,0.0860848204570003,0.00554209653405993,0.0342056048623522,0.0625771938368389,0.0769316627223327,"GSM1479679","subtypeB"
"66",0,0.0449484315661511,8.72502496308058e-22,2.12295092937873e-19,0.0995823901011635,0.0315584155970329,0.030105662568069,0.0418646198934674,0,0.0816800187287185,0.0922887698493954,0.0423571581419349,0.03462834578305,0.0109072621574043,0.0316869819352146,0.0411911841500538,0.0205093745341781,0.0119307099738724,0.0198084346473121,0.0695408229763707,1.0780863617446e-19,0.0491294106974731,0.0144425800398273,0.025249761743973,0.0276249317228573,0.0819647758781991,0.0289425568145296,0.0572757893345761,0.080264540771055,0.0157792077985165,"GSM1479680","subtypeB"
"67",9.00322603840449e-19,0.0282646162153289,0.00286035050644075,0.0183794467820036,0.0726286208952096,0.0404071585043838,0.0530674079514935,0.0222293921476744,0,0.0593085122725225,0.105996179318238,0.0410221515583978,0.0372142141374647,0.0185296753165884,0.0649902123017509,0.0162011017732749,0.015172817254863,0.0274763370862617,0.0267269904539664,0.0663287235594266,0,0.0620684202351588,0.021043213978888,0,0.019374794906455,0.0742292093435031,0.0408934735660085,0.0415202744504144,0.0832731576294217,0.0307095258925281,"GSM1479681","subtypeB"
"68",7.38177824675755e-18,0.00598938077572158,0,0.00779231097274001,0.0602589113010902,0.0575398374352484,0.0201754214848939,0.0945704221123856,4.53135790418033e-19,0.0512553554322748,0.124336586966541,0.0745892063529101,0.0388364688235224,1.16360473455413e-19,0,0.118001372164985,0.0408031958772969,0.041439910141143,0.0431591121236003,0.123168012571029,5.02433761780515e-20,0.0782737366012383,0.0147905016067638,0,3.39666111154254e-18,0.122465434767438,0.0415906582740842,0.0216942228743178,0.0234160016553818,0.0490623883472622,"GSM1479682","subtypeB"
"69",7.48402617088938e-19,0.0266797260932914,0,0,0.0960397490463225,0.0652094360539283,4.18244002000009e-18,0.100150507076333,0,0.0513000179486804,0.0782973529873557,0.0771180186260846,0.0599170581787344,0.0119250918907775,4.57961402159763e-19,0.0825162248059688,0.0386251506267867,0.0223020579714248,0.0246737120547542,0.0911256940717851,7.85994682542416e-19,0.0895981905128843,0.0174679775971676,0.00434031958257201,0.0157345754097383,0.0646555563672839,0.0535246259068954,0.03879000040693,0.0963292637284597,0.0618777097444003,"GSM1479683","subtypeB"
"70",0,0.00396767894889983,0.022725714399046,0,0.104228973956927,0.101954513137229,0.0592253452439087,0.0551534076492122,0,0.107038292587774,0.100027086898734,0.0751245830413451,0.0279163317761624,0.00120245092712612,0.0207697175937707,0.0253255488643979,0.0437682429801801,0.0199770108952429,0.0425207155337203,0.0471022379256858,0.0101963886846858,0.0437526669175451,0.0260783194201174,0.0174733969054574,0.0201486635864195,0.0944989722459434,0.02739034095628,0.0404088598683983,0.0986556364543477,0.0509772565686147,"GSM1479684","subtypeB"
"71",3.8174643268475e-18,0.0294487755854919,0.0174873049191906,0.00531978983042099,0.102304023611009,0.0908630317051871,0.0464872769493362,0.0555015875248538,0,0.0958135456199718,0.110150441979427,0.0905187593493214,0.0513555800236387,0.00834326239040274,0.0233199521745776,0.046289290007133,0.0426474742630016,0.0325652686938026,0.0131215356936924,0.0830100476312218,0.00225891771659061,0.0685210670180316,0.0225007930754074,0.0265243886468411,0.0228854108287817,0.108920261221984,0.0164897544338416,0.0419642639621679,0.131491651004291,0.0476554164445278,"GSM1479685","subtypeB"
