"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term_type"
"3511","GO:2000378","negative regulation of reactive oxygen species metabolic process","3/1161","44/18860",0.0681818181818182,1.10758750293634,0.182989255149555,0.514173937400926,0.783196302255811,0.605826372449187,"MMP3/BRCA1/TFAP2A",3,"BP"
"3512","GO:0072522","purine-containing compound biosynthetic process","17/1161","273/18860",0.0622710622710623,1.01156953870132,0.0493166755185436,0.516481652430486,0.786487436559863,0.608372165822986,"GUCY2C/SLC27A2/SLC4A7/ACOT7/IDO1/ADCY7/KYNU/PAPSS2/PARP9/ACSL5/TREM2/PGM2/NT5E/PFAS/ACMSD/ELOVL5/LDHC",17,"BP"
"3513","GO:0045661","regulation of myoblast differentiation","5/1161","77/18860",0.0649350649350649,1.05484524089175,0.123510223375664,0.517361968276532,0.787379569249543,0.609062257833859,"CXCL10/TBX3/IL18/CXCL9/TNF",5,"BP"
"3514","GO:0046626","regulation of insulin receptor signaling pathway","5/1161","77/18860",0.0649350649350649,1.05484524089175,0.123510223375664,0.517361968276532,0.787379569249543,0.609062257833859,"SOCS3/NR1H4/SLC27A4/GRB14/PTPRE",5,"BP"
"3515","GO:0014896","muscle hypertrophy","7/1161","110/18860",0.0636363636363636,1.03374833607392,0.0909178479501572,0.519810682319701,0.787618616697436,0.609247168370059,"HTR2B/AGT/RGS2/TNFRSF1B/MLIP/EZH2/CYBA",7,"BP"
"3516","GO:0046785","microtubule polymerization","7/1161","110/18860",0.0636363636363636,1.03374833607392,0.0909178479501572,0.519810682319701,0.787618616697436,0.609247168370059,"SKA1/TPX2/TUBA1A/DIAPH3/TPPP/PSRC1/FBXO5",7,"BP"
"3517","GO:0001702","gastrulation with mouth forming second","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"ETS2/SRF",2,"BP"
"3518","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"F3/LRP1",2,"BP"
"3519","GO:0032878","regulation of establishment or maintenance of cell polarity","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"KIF20B/CFL1",2,"BP"
"3520","GO:0034698","response to gonadotropin","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"CCNA2/INHBA",2,"BP"
"3521","GO:0044090","positive regulation of vacuole organization","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"ANXA2/CHEK2",2,"BP"
"3522","GO:0060586","multicellular organismal-level iron ion homeostasis","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"HMOX1/TFRC",2,"BP"
"3523","GO:0070193","synaptonemal complex organization","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"TEX11/TRIP13",2,"BP"
"3524","GO:0072010","glomerular epithelium development","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"PROM1/EXT1",2,"BP"
"3525","GO:0090103","cochlea morphogenesis","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"TIFAB/GRHL3",2,"BP"
"3526","GO:0090128","regulation of synapse maturation","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"SEMA7A/CDC20",2,"BP"
"3527","GO:2000178","negative regulation of neural precursor cell proliferation","2/1161","28/18860",0.0714285714285714,1.16032976498093,0.217443296958618,0.521292151230703,0.787618616697436,0.609247168370059,"PAX6/SLC16A2",2,"BP"
"3528","GO:0048593","camera-type eye morphogenesis","9/1161","143/18860",0.0629370629370629,1.02238846424893,0.0688296051138947,0.521939577574585,0.787618616697436,0.609247168370059,"MFSD2A/EPHB2/RBP4/EPHA2/BAK1/PROM1/PAX6/LCTL/TFAP2A",9,"BP"
"3529","GO:0051592","response to calcium ion","9/1161","143/18860",0.0629370629370629,1.02238846424893,0.0688296051138947,0.521939577574585,0.787618616697436,0.609247168370059,"CHP2/MTTP/S100A16/ECT2/TRPM2/DPEP1/FOSB/TUBA1A/CALM2",9,"BP"
"3530","GO:0002715","regulation of natural killer cell mediated immunity","4/1161","61/18860",0.0655737704918033,1.06522076785134,0.13067259825242,0.522483830285969,0.787618616697436,0.609247168370059,"CEACAM1/STAT5A/SERPINB9/SH2D1B",4,"BP"
"3531","GO:0034204","lipid translocation","4/1161","61/18860",0.0655737704918033,1.06522076785134,0.13067259825242,0.522483830285969,0.787618616697436,0.609247168370059,"MFSD2A/ABCA12/XRCC4/ATP11A",4,"BP"
"3532","GO:0035329","hippo signaling","4/1161","61/18860",0.0655737704918033,1.06522076785134,0.13067259825242,0.522483830285969,0.787618616697436,0.609247168370059,"TEAD4/MOB3B/MAP2K3/NUAK2",4,"BP"
"3533","GO:0060632","regulation of microtubule-based movement","4/1161","61/18860",0.0655737704918033,1.06522076785134,0.13067259825242,0.522483830285969,0.787618616697436,0.609247168370059,"SEMG1/TRIM58/CCR6/TTLL6",4,"BP"
"3534","GO:0090316","positive regulation of intracellular protein transport","6/1161","94/18860",0.0638297872340425,1.03689042828083,0.0918317463943936,0.523917051815611,0.787618616697436,0.609247168370059,"CHP2/SFN/PRR5L/ECT2/KIF20B/JAK2",6,"BP"
"3535","GO:0032200","telomere organization","12/1161","193/18860",0.0621761658031088,1.01002798195231,0.0358637757200649,0.528455714045815,0.787618616697436,0.609247168370059,"RAD51/NEK2/PIF1/FEN1/HUS1/RUVBL1/CCNE2/DCLRE1B/BLM/BRCA2/PML/TEP1",12,"BP"
"3536","GO:0035019","somatic stem cell population maintenance","5/1161","78/18860",0.0641025641025641,1.04132158395724,0.093660057371035,0.528962541035759,0.787618616697436,0.609247168370059,"CDX2/ASCL2/NR5A2/TFAP2C/LIF",5,"BP"
"3537","GO:0046513","ceramide biosynthetic process","5/1161","78/18860",0.0641025641025641,1.04132158395724,0.093660057371035,0.528962541035759,0.787618616697436,0.609247168370059,"ACE2/SAMD8/CASP1/GZMB/B4GALT4",5,"BP"
"3538","GO:0048255","mRNA stabilization","5/1161","78/18860",0.0641025641025641,1.04132158395724,0.093660057371035,0.528962541035759,0.787618616697436,0.609247168370059,"APOBEC1/E2F1/MYD88/JAK2/IKBKE",5,"BP"
"3539","GO:0031111","negative regulation of microtubule polymerization or depolymerization","3/1161","45/18860",0.0666666666666667,1.08297444731553,0.142724848063522,0.529499160776179,0.787618616697436,0.609247168370059,"TRIM54/TPX2/DIAPH3",3,"BP"
"3540","GO:0043403","skeletal muscle tissue regeneration","3/1161","45/18860",0.0666666666666667,1.08297444731553,0.142724848063522,0.529499160776179,0.787618616697436,0.609247168370059,"ANXA1/CD9/EZH2",3,"BP"
"3541","GO:0072595","maintenance of protein localization in organelle","3/1161","45/18860",0.0666666666666667,1.08297444731553,0.142724848063522,0.529499160776179,0.787618616697436,0.609247168370059,"PCK1/KDELR3/PML",3,"BP"
"3542","GO:1900271","regulation of long-term synaptic potentiation","3/1161","45/18860",0.0666666666666667,1.08297444731553,0.142724848063522,0.529499160776179,0.787618616697436,0.609247168370059,"EPHB2/MME/LILRB2",3,"BP"
"3543","GO:0000491","small nucleolar ribonucleoprotein complex assembly","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RUVBL1",1,"BP"
"3544","GO:0002328","pro-B cell differentiation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"HES5",1,"BP"
"3545","GO:0002551","mast cell chemotaxis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RIN3",1,"BP"
"3546","GO:0002638","negative regulation of immunoglobulin production","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"IL13RA2",1,"BP"
"3547","GO:0002759","regulation of antimicrobial humoral response","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"KLK7",1,"BP"
"3548","GO:0003163","sinoatrial node development","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TBX3",1,"BP"
"3549","GO:0006474","N-terminal protein amino acid acetylation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"NAA15",1,"BP"
"3550","GO:0006534","cysteine metabolic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"AGXT",1,"BP"
"3551","GO:0006705","mineralocorticoid biosynthetic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CLCN2",1,"BP"
"3552","GO:0008611","ether lipid biosynthetic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PLA2G4A",1,"BP"
"3553","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"UPP1",1,"BP"
"3554","GO:0009415","response to water","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"AQP2",1,"BP"
"3555","GO:0009650","UV protection","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"FEN1",1,"BP"
"3556","GO:0009756","carbohydrate mediated signaling","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MLXIPL",1,"BP"
"3557","GO:0010952","positive regulation of peptidase activity","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SEMG1",1,"BP"
"3558","GO:0014874","response to stimulus involved in regulation of muscle adaptation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"AGT",1,"BP"
"3559","GO:0017038","protein import","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"FCGR3A",1,"BP"
"3560","GO:0019682","glyceraldehyde-3-phosphate metabolic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PCK1",1,"BP"
"3561","GO:0031293","membrane protein intracellular domain proteolysis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MMP7",1,"BP"
"3562","GO:0032276","regulation of gonadotropin secretion","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"INHBA",1,"BP"
"3563","GO:0032489","regulation of Cdc42 protein signal transduction","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"APOC3",1,"BP"
"3564","GO:0032908","regulation of transforming growth factor beta1 production","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SERPINB7",1,"BP"
"3565","GO:0033604","negative regulation of catecholamine secretion","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"ADRA2A",1,"BP"
"3566","GO:0033605","positive regulation of catecholamine secretion","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"STX1A",1,"BP"
"3567","GO:0033629","negative regulation of cell adhesion mediated by integrin","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PDE3B",1,"BP"
"3568","GO:0034139","regulation of toll-like receptor 3 signaling pathway","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"F2RL1",1,"BP"
"3569","GO:0034350","regulation of glial cell apoptotic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TREM2",1,"BP"
"3570","GO:0034454","microtubule anchoring at centrosome","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CCDC68",1,"BP"
"3571","GO:0035812","renal sodium excretion","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"AGT",1,"BP"
"3572","GO:0036018","cellular response to erythropoietin","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"JAK2",1,"BP"
"3573","GO:0036152","phosphatidylethanolamine acyl-chain remodeling","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"LPGAT1",1,"BP"
"3574","GO:0042276","error-prone translesion synthesis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"POLQ",1,"BP"
"3575","GO:0043174","nucleoside salvage","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PGM2",1,"BP"
"3576","GO:0043320","natural killer cell degranulation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"FCGR3A",1,"BP"
"3577","GO:0043335","protein unfolding","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PEX26",1,"BP"
"3578","GO:0043476","pigment accumulation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RAB32",1,"BP"
"3579","GO:0043482","cellular pigment accumulation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RAB32",1,"BP"
"3580","GO:0043507","positive regulation of JUN kinase activity","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TNF",1,"BP"
"3581","GO:0043652","engulfment of apoptotic cell","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TREM2",1,"BP"
"3582","GO:0044849","estrous cycle","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MDK",1,"BP"
"3583","GO:0045161","neuronal ion channel clustering","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CNTNAP2",1,"BP"
"3584","GO:0046051","UTP metabolic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"ENTPD7",1,"BP"
"3585","GO:0046504","glycerol ether biosynthetic process","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"PLA2G4A",1,"BP"
"3586","GO:0048012","hepatocyte growth factor receptor signaling pathway","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MUC20",1,"BP"
"3587","GO:0048635","negative regulation of muscle organ development","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"LEF1",1,"BP"
"3588","GO:0048671","negative regulation of collateral sprouting","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SPP1",1,"BP"
"3589","GO:0051549","positive regulation of keratinocyte migration","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MMP9",1,"BP"
"3590","GO:0051583","dopamine uptake involved in synaptic transmission","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RAB3B",1,"BP"
"3591","GO:0051934","catecholamine uptake involved in synaptic transmission","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"RAB3B",1,"BP"
"3592","GO:0060272","embryonic skeletal joint morphogenesis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"HOXA11",1,"BP"
"3593","GO:0060312","regulation of blood vessel remodeling","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CEACAM1",1,"BP"
"3594","GO:0060379","cardiac muscle cell myoblast differentiation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SRF",1,"BP"
"3595","GO:0070200","establishment of protein localization to telomere","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"BRCA2",1,"BP"
"3596","GO:0070339","response to bacterial lipopeptide","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TLR1",1,"BP"
"3597","GO:0070586","cell-cell adhesion involved in gastrulation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"IL1RN",1,"BP"
"3598","GO:0070671","response to interleukin-12","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"JAK2",1,"BP"
"3599","GO:0070828","heterochromatin organization","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SNAI1",1,"BP"
"3600","GO:0071220","cellular response to bacterial lipoprotein","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TLR1",1,"BP"
"3601","GO:0071221","cellular response to bacterial lipopeptide","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TLR1",1,"BP"
"3602","GO:0071372","cellular response to follicle-stimulating hormone stimulus","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"INHBA",1,"BP"
"3603","GO:0072070","loop of Henle development","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"HES5",1,"BP"
"3604","GO:0072110","glomerular mesangial cell proliferation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SERPINB7",1,"BP"
"3605","GO:0072584","caveolin-mediated endocytosis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"MLC1",1,"BP"
"3606","GO:0097067","cellular response to thyroid hormone stimulus","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CTSS",1,"BP"
"3607","GO:0097250","mitochondrial respirasome assembly","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"HIGD1A",1,"BP"
"3608","GO:0097278","complement-dependent cytotoxicity","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CD55",1,"BP"
"3609","GO:0098792","xenophagy","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"NOD1",1,"BP"
"3610","GO:0098903","regulation of membrane repolarization during action potential","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"KCNE3",1,"BP"
"3611","GO:0140059","dendrite arborization","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"SULT4A1",1,"BP"
"3612","GO:1901862","negative regulation of muscle tissue development","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"LEF1",1,"BP"
"3613","GO:1903365","regulation of fear response","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"EPHB2",1,"BP"
"3614","GO:1903764","regulation of potassium ion export across plasma membrane","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"KCNE3",1,"BP"
"3615","GO:1903911","positive regulation of receptor clustering","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TNFAIP6",1,"BP"
"3616","GO:1904238","pericyte cell differentiation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"EPHA2",1,"BP"
"3617","GO:1904628","cellular response to phorbol 13-acetate 12-myristate","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CYBA",1,"BP"
"3618","GO:1904779","regulation of protein localization to centrosome","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CEP72",1,"BP"
"3619","GO:1905456","regulation of lymphoid progenitor cell differentiation","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"HES5",1,"BP"
"3620","GO:1905868","regulation of 3'-UTR-mediated mRNA stabilization","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"JAK2",1,"BP"
"3621","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"TNF",1,"BP"
"3622","GO:2000849","regulation of glucocorticoid secretion","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"GAL",1,"BP"
"3623","GO:2001214","positive regulation of vasculogenesis","1/1161","12/18860",0.0833333333333333,1.35371805914442,0.313918055337766,0.533571848970608,0.787618616697436,0.609247168370059,"CEACAM1",1,"BP"
"3624","GO:0014033","neural crest cell differentiation","6/1161","95/18860",0.0631578947368421,1.02597579219366,0.0650065914747431,0.534402562057213,0.788302122752569,0.609775881277329,"HTR2B/EDN3/SEMA7A/CFL1/EXT1/SEMA6A",6,"BP"
"3625","GO:0019080","viral gene expression","6/1161","95/18860",0.0631578947368421,1.02597579219366,0.0650065914747431,0.534402562057213,0.788302122752569,0.609775881277329,"ACE2/TRIM14/IFIT1/TRIM31/PARP9/PTBP1",6,"BP"
"3626","GO:0010717","regulation of epithelial to mesenchymal transition","8/1161","128/18860",0.0625,1.01528854435831,0.0444508554601987,0.534477093698732,0.788302122752569,0.609775881277329,"AGT/ZNF703/PDPN/MDK/LEF1/EZH2/SNAI1/ADAM8",8,"BP"
"3627","GO:0046467","membrane lipid biosynthetic process","10/1161","161/18860",0.062111801242236,1.00898240433124,0.0293155079138813,0.535023749162008,0.788471202587374,0.609906669717825,"ACE2/SAMD8/ACER3/FUT6/ABCG2/CASP1/GZMB/ELOVL5/B4GALT4/FUT4",10,"BP"
"3628","GO:0001541","ovarian follicle development","4/1161","62/18860",0.0645161290322581,1.04803978772471,0.0970380760544228,0.535476329057095,0.788471202587374,0.609906669717825,"NR5A2/TNFAIP6/EREG/INHBA",4,"BP"
"3629","GO:0010574","regulation of vascular endothelial growth factor production","4/1161","62/18860",0.0645161290322581,1.04803978772471,0.0970380760544228,0.535476329057095,0.788471202587374,0.609906669717825,"ADORA2B/C5AR1/HPSE/BRCA1",4,"BP"
"3630","GO:0042306","regulation of protein import into nucleus","4/1161","62/18860",0.0645161290322581,1.04803978772471,0.0970380760544228,0.535476329057095,0.788471202587374,0.609906669717825,"CHP2/ECT2/JAK2/FERMT1",4,"BP"
"3631","GO:0071709","membrane assembly","4/1161","62/18860",0.0645161290322581,1.04803978772471,0.0970380760544228,0.535476329057095,0.788471202587374,0.609906669717825,"EPHB2/S100A10/ANXA2/RCC1",4,"BP"
"3632","GO:1901570","fatty acid derivative biosynthetic process","4/1161","62/18860",0.0645161290322581,1.04803978772471,0.0970380760544228,0.535476329057095,0.788471202587374,0.609906669717825,"FAR2/SLC27A2/ACSL5/ELOVL5",4,"BP"
"3633","GO:0006195","purine nucleotide catabolic process","9/1161","145/18860",0.0620689655172414,1.00828655439722,0.0256545349554138,0.538941699000369,0.792440620334662,0.612977136148333,"XDH/HKDC1/GDA/GPD1/PFKFB4/MLXIPL/LDHA/PFKP/NT5E",9,"BP"
"3634","GO:0001708","cell fate specification","7/1161","112/18860",0.0625,1.01528854435831,0.0415622214542785,0.53916449667306,0.792440620334662,0.612977136148333,"HOXA13/HOXA11/TBX3/TBX10/TEAD4/FEV/PAX6",7,"BP"
"3635","GO:0046031","ADP metabolic process","7/1161","112/18860",0.0625,1.01528854435831,0.0415622214542785,0.53916449667306,0.792440620334662,0.612977136148333,"HKDC1/GPD1/PFKFB4/MLXIPL/LDHA/PFKP/NT5E",7,"BP"
"3636","GO:0006606","protein import into nucleus","11/1161","178/18860",0.0617977528089888,1.00388080790485,0.0133235985628099,0.539211028794275,0.792440620334662,0.612977136148333,"CHP2/MMP12/PCK1/ECT2/CDKN1A/CFL1/JAK2/KPNA2/FERMT1/PML/POLA2",11,"BP"
"3637","GO:0001573","ganglioside metabolic process","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"NEU4/ITGB8",2,"BP"
"3638","GO:0002052","positive regulation of neuroblast proliferation","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"ASPM/PAX6",2,"BP"
"3639","GO:0007141","male meiosis I","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"TRIP13/BRCA2",2,"BP"
"3640","GO:0009649","entrainment of circadian clock","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"PML/BHLHE40",2,"BP"
"3641","GO:0035025","positive regulation of Rho protein signal transduction","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"RTN4R/F2RL1",2,"BP"
"3642","GO:0043921","host-mediated perturbation of viral transcription","2/1161","29/18860",0.0689655172413793,1.12031839377469,0.166071614705126,0.540394716222983,0.792440620334662,0.612977136148333,"CCL3/LEF1",2,"BP"
